,发车号,if_loaded,SKU长度,SKU宽度,SKU高度,load_parameter,车辆总容积(m3)
18065,1460,0,29,11,12,0.7400000000000001,45000
18066,1460,0,29,5,8,0.7400000000000001,45000
18067,1460,0,29,5,8,0.7400000000000001,45000
18068,1460,0,18,5,7,0.7400000000000001,45000
18069,1460,0,13,6,17,0.7400000000000001,45000
18070,1460,0,30,12,10,0.7400000000000001,45000
18071,1461,0,25,13,17,0.68,45000
18072,1461,0,29,14,15,0.68,45000
18073,1461,0,29,14,15,0.68,45000
18074,1461,0,28,9,6,0.68,45000
18075,1461,0,17,11,12,0.68,45000
18076,1461,0,14,14,15,0.68,45000
18077,1461,0,27,5,7,0.68,45000
18078,1461,0,27,12,14,0.68,45000
18079,1462,0,13,12,18,0.63,45000
18080,1462,0,28,10,9,0.63,45000
18081,1462,0,25,10,8,0.63,45000
18082,1462,0,27,6,9,0.63,45000
18083,1462,0,13,12,18,0.63,45000
18084,1462,0,25,10,8,0.63,45000
18085,1462,0,34,7,17,0.63,45000
18086,1462,0,25,10,8,0.63,45000
18087,1462,0,25,10,8,0.63,45000
18088,1462,0,25,10,8,0.63,45000
18089,1462,0,25,6,10,0.63,45000
18090,1462,0,28,10,9,0.63,45000
18091,1463,0,28,14,16,0.8900000000000002,45000
18092,1463,0,28,14,16,0.8900000000000002,45000
18093,1463,0,24,10,11,0.8900000000000002,45000
18094,1463,0,21,6,12,0.8900000000000002,45000
18095,1463,0,16,6,13,0.8900000000000002,45000
18096,1463,0,24,10,11,0.8900000000000002,45000
18097,1463,0,17,8,9,0.8900000000000002,45000
18098,1463,0,23,6,10,0.8900000000000002,45000
18099,1463,0,26,13,6,0.8900000000000002,45000
18100,1463,0,16,6,13,0.8900000000000002,45000
18101,1463,0,17,8,9,0.8900000000000002,45000
18102,1463,0,32,6,13,0.8900000000000002,45000
18103,1463,0,32,7,13,0.8900000000000002,45000
18104,1463,0,23,15,18,0.8900000000000002,45000
18105,1464,0,35,11,14,0.9000000000000002,45000
18106,1464,0,24,13,14,0.9000000000000002,45000
18107,1464,0,16,8,6,0.9000000000000002,45000
18108,1464,0,15,5,7,0.9000000000000002,45000
18109,1464,0,35,10,10,0.9000000000000002,45000
18110,1464,0,15,10,16,0.9000000000000002,45000
18111,1464,0,36,13,15,0.9000000000000002,45000
18112,1464,0,15,9,8,0.9000000000000002,45000
18113,1464,0,18,12,15,0.9000000000000002,45000
18114,1464,0,13,14,16,0.9000000000000002,45000
18115,1464,0,13,13,9,0.9000000000000002,45000
18116,1464,0,35,10,10,0.9000000000000002,45000
18117,1464,0,29,7,11,0.9000000000000002,45000
18118,1464,0,17,12,9,0.9000000000000002,45000
18119,1465,0,15,15,13,0.9400000000000003,45000
18120,1465,0,31,14,10,0.9400000000000003,45000
18121,1465,0,30,11,18,0.9400000000000003,45000
18122,1465,0,31,14,10,0.9400000000000003,45000
18123,1465,0,27,15,7,0.9400000000000003,45000
18124,1465,0,27,6,13,0.9400000000000003,45000
18125,1465,0,27,6,13,0.9400000000000003,45000
18126,1465,0,16,15,11,0.9400000000000003,45000
18127,1465,0,31,9,10,0.9400000000000003,45000
18128,1465,0,27,15,7,0.9400000000000003,45000
18129,1465,0,17,6,8,0.9400000000000003,45000
18130,1465,0,15,15,13,0.9400000000000003,45000
18131,1465,0,31,6,13,0.9400000000000003,45000
18132,1465,0,13,10,9,0.9400000000000003,45000
18133,1466,0,34,6,12,0.7500000000000001,45000
18134,1466,0,26,8,17,0.7500000000000001,45000
18135,1466,0,13,15,9,0.7500000000000001,45000
18136,1466,0,15,12,18,0.7500000000000001,45000
18137,1466,0,26,8,17,0.7500000000000001,45000
18138,1466,0,13,15,9,0.7500000000000001,45000
18139,1466,0,29,11,14,0.7500000000000001,45000
18140,1466,0,34,6,12,0.7500000000000001,45000
18141,1466,0,34,6,12,0.7500000000000001,45000
18142,1466,0,26,8,17,0.7500000000000001,45000
18143,1466,0,26,8,17,0.7500000000000001,45000
18144,1467,0,25,8,13,0.8900000000000002,45000
18145,1467,0,20,5,13,0.8900000000000002,45000
18146,1467,0,32,14,15,0.8900000000000002,45000
18147,1467,0,20,5,13,0.8900000000000002,45000
18148,1467,0,34,5,14,0.8900000000000002,45000
18149,1467,0,32,14,15,0.8900000000000002,45000
18150,1467,0,27,10,12,0.8900000000000002,45000
18151,1467,0,13,13,12,0.8900000000000002,45000
18152,1467,0,35,10,8,0.8900000000000002,45000
18153,1467,0,25,8,13,0.8900000000000002,45000
18154,1467,0,33,9,18,0.8900000000000002,45000
18155,1468,0,24,13,15,0.7700000000000001,45000
18156,1468,0,26,9,15,0.7700000000000001,45000
18157,1468,0,34,15,16,0.7700000000000001,45000
18158,1468,0,24,13,15,0.7700000000000001,45000
18159,1468,0,34,12,16,0.7700000000000001,45000
18160,1468,0,24,13,15,0.7700000000000001,45000
18161,1468,0,29,5,10,0.7700000000000001,45000
18162,1469,0,16,13,8,0.9500000000000003,45000
18163,1469,0,16,13,8,0.9500000000000003,45000
18164,1469,0,14,5,17,0.9500000000000003,45000
18165,1469,0,15,8,15,0.9500000000000003,45000
18166,1469,0,30,15,15,0.9500000000000003,45000
18167,1469,0,32,15,8,0.9500000000000003,45000
18168,1469,0,18,6,15,0.9500000000000003,45000
18169,1469,0,14,5,17,0.9500000000000003,45000
18170,1469,0,36,12,17,0.9500000000000003,45000
18171,1469,0,26,10,10,0.9500000000000003,45000
18172,1469,0,25,9,7,0.9500000000000003,45000
18173,1469,0,27,12,14,0.9500000000000003,45000
18174,1469,0,18,6,15,0.9500000000000003,45000
18175,1469,0,16,8,10,0.9500000000000003,45000
18176,1469,0,15,8,15,0.9500000000000003,45000
18177,1470,0,21,11,11,0.7700000000000001,45000
18178,1470,0,36,15,11,0.7700000000000001,45000
18179,1470,0,30,11,8,0.7700000000000001,45000
18180,1470,0,14,13,18,0.7700000000000001,45000
18181,1470,0,13,11,8,0.7700000000000001,45000
18182,1470,0,15,10,16,0.7700000000000001,45000
18183,1470,0,30,11,8,0.7700000000000001,45000
18184,1470,0,31,10,17,0.7700000000000001,45000
18185,1470,0,34,12,15,0.7700000000000001,45000
18186,1470,0,30,11,8,0.7700000000000001,45000
18187,1471,0,24,14,6,0.68,45000
18188,1471,0,31,12,7,0.68,45000
18189,1471,0,26,8,18,0.68,45000
18190,1471,0,31,12,7,0.68,45000
18191,1471,0,12,5,17,0.68,45000
18192,1471,0,24,8,16,0.68,45000
18193,1471,0,18,6,8,0.68,45000
18194,1471,0,36,6,6,0.68,45000
18195,1471,0,31,5,17,0.68,45000
18196,1471,0,23,11,10,0.68,45000
18197,1471,0,30,6,15,0.68,45000
18198,1471,0,15,12,17,0.68,45000
18199,1471,0,20,8,8,0.68,45000
18200,1471,0,12,5,17,0.68,45000
18201,1472,0,12,5,16,0.7900000000000001,45000
18202,1472,0,12,10,7,0.7900000000000001,45000
18203,1472,0,35,6,18,0.7900000000000001,45000
18204,1472,0,26,13,8,0.7900000000000001,45000
18205,1472,0,12,12,16,0.7900000000000001,45000
18206,1472,0,22,10,17,0.7900000000000001,45000
18207,1472,0,12,5,16,0.7900000000000001,45000
18208,1472,0,12,12,16,0.7900000000000001,45000
18209,1472,0,29,14,12,0.7900000000000001,45000
18210,1472,0,13,11,6,0.7900000000000001,45000
18211,1472,0,35,6,18,0.7900000000000001,45000
18212,1472,0,30,5,8,0.7900000000000001,45000
18213,1472,0,27,14,18,0.7900000000000001,45000
18214,1473,0,30,9,13,0.61,45000
18215,1473,0,34,6,7,0.61,45000
18216,1473,0,35,15,11,0.61,45000
18217,1473,0,35,15,11,0.61,45000
18218,1473,0,13,6,18,0.61,45000
18219,1473,0,30,9,13,0.61,45000
18220,1473,0,18,15,16,0.61,45000
18221,1474,0,16,9,8,0.63,45000
18222,1474,0,31,6,8,0.63,45000
18223,1474,0,17,15,15,0.63,45000
18224,1474,0,36,6,6,0.63,45000
18225,1474,0,29,10,8,0.63,45000
18226,1474,0,16,9,8,0.63,45000
18227,1474,0,30,13,9,0.63,45000
18228,1474,0,29,10,8,0.63,45000
18229,1474,0,17,15,15,0.63,45000
18230,1474,0,29,11,10,0.63,45000
18231,1474,0,36,6,6,0.63,45000
18232,1474,0,19,5,10,0.63,45000
18233,1475,0,21,8,16,0.9400000000000003,45000
18234,1475,0,22,5,7,0.9400000000000003,45000
18235,1475,0,31,6,7,0.9400000000000003,45000
18236,1475,0,16,10,10,0.9400000000000003,45000
18237,1475,0,17,14,8,0.9400000000000003,45000
18238,1475,0,30,9,18,0.9400000000000003,45000
18239,1475,0,31,8,14,0.9400000000000003,45000
18240,1475,0,34,9,8,0.9400000000000003,45000
18241,1475,0,16,12,7,0.9400000000000003,45000
18242,1475,0,26,5,16,0.9400000000000003,45000
18243,1475,0,18,7,9,0.9400000000000003,45000
18244,1475,0,26,11,13,0.9400000000000003,45000
18245,1475,0,12,8,15,0.9400000000000003,45000
18246,1475,0,17,14,8,0.9400000000000003,45000
18247,1475,0,30,7,12,0.9400000000000003,45000
18248,1475,0,26,10,6,0.9400000000000003,45000
18249,1475,0,21,9,9,0.9400000000000003,45000
18250,1475,0,13,7,17,0.9400000000000003,45000
18251,1475,0,31,6,7,0.9400000000000003,45000
18252,1475,0,19,5,16,0.9400000000000003,45000
18253,1475,0,18,7,9,0.9400000000000003,45000
18254,1476,0,24,15,6,0.6900000000000001,45000
18255,1476,0,13,10,11,0.6900000000000001,45000
18256,1476,0,24,5,16,0.6900000000000001,45000
18257,1476,0,24,15,6,0.6900000000000001,45000
18258,1476,0,27,6,9,0.6900000000000001,45000
18259,1476,0,24,9,12,0.6900000000000001,45000
18260,1476,0,19,8,12,0.6900000000000001,45000
18261,1476,0,36,9,9,0.6900000000000001,45000
18262,1476,0,13,8,6,0.6900000000000001,45000
18263,1476,0,24,9,12,0.6900000000000001,45000
18264,1476,0,36,9,9,0.6900000000000001,45000
18265,1476,0,24,15,6,0.6900000000000001,45000
18266,1477,0,16,10,7,0.7200000000000001,45000
18267,1477,0,32,7,14,0.7200000000000001,45000
18268,1477,0,25,5,9,0.7200000000000001,45000
18269,1477,0,12,5,9,0.7200000000000001,45000
18270,1477,0,27,5,9,0.7200000000000001,45000
18271,1477,0,19,6,8,0.7200000000000001,45000
18272,1477,0,23,14,17,0.7200000000000001,45000
18273,1477,0,23,14,17,0.7200000000000001,45000
18274,1477,0,29,9,8,0.7200000000000001,45000
18275,1477,0,36,14,10,0.7200000000000001,45000
18276,1477,0,12,13,17,0.7200000000000001,45000
18277,1478,0,12,15,10,0.63,45000
18278,1478,0,31,13,17,0.63,45000
18279,1478,0,16,9,7,0.63,45000
18280,1478,0,16,9,7,0.63,45000
18281,1478,0,34,11,16,0.63,45000
18282,1478,0,31,7,14,0.63,45000
18283,1478,0,35,11,10,0.63,45000
18284,1478,0,26,13,12,0.63,45000
18285,1479,0,34,6,11,0.9900000000000003,45000
18286,1479,0,20,8,13,0.9900000000000003,45000
18287,1479,0,34,6,11,0.9900000000000003,45000
18288,1479,0,20,8,13,0.9900000000000003,45000
18289,1479,0,23,9,9,0.9900000000000003,45000
18290,1479,0,17,11,18,0.9900000000000003,45000
18291,1479,0,35,10,8,0.9900000000000003,45000
18292,1479,0,17,11,18,0.9900000000000003,45000
18293,1479,0,20,8,13,0.9900000000000003,45000
18294,1479,0,30,15,17,0.9900000000000003,45000
18295,1479,0,26,11,7,0.9900000000000003,45000
18296,1479,0,19,6,11,0.9900000000000003,45000
18297,1479,0,35,10,8,0.9900000000000003,45000
18298,1479,0,35,15,10,0.9900000000000003,45000
18299,1479,0,35,10,8,0.9900000000000003,45000
18300,1480,0,19,7,7,0.7300000000000001,45000
18301,1480,0,32,10,8,0.7300000000000001,45000
18302,1480,0,30,7,18,0.7300000000000001,45000
18303,1480,0,33,11,16,0.7300000000000001,45000
18304,1480,0,30,8,9,0.7300000000000001,45000
18305,1480,0,36,9,18,0.7300000000000001,45000
18306,1480,0,35,5,13,0.7300000000000001,45000
18307,1480,0,35,8,8,0.7300000000000001,45000
18308,1480,0,35,8,8,0.7300000000000001,45000
18309,1480,0,16,5,12,0.7300000000000001,45000
18310,1480,0,35,8,8,0.7300000000000001,45000
18311,1481,0,20,11,14,0.9800000000000003,45000
18312,1481,0,25,14,16,0.9800000000000003,45000
18313,1481,0,31,14,13,0.9800000000000003,45000
18314,1481,0,20,11,14,0.9800000000000003,45000
18315,1481,0,31,14,13,0.9800000000000003,45000
18316,1481,0,31,5,17,0.9800000000000003,45000
18317,1481,0,12,9,7,0.9800000000000003,45000
18318,1481,0,34,15,12,0.9800000000000003,45000
18319,1481,0,34,15,12,0.9800000000000003,45000
18320,1481,0,31,5,17,0.9800000000000003,45000
18321,1481,0,12,10,8,0.9800000000000003,45000
18322,1482,0,25,7,12,0.7100000000000001,45000
18323,1482,0,30,7,16,0.7100000000000001,45000
18324,1482,0,25,7,12,0.7100000000000001,45000
18325,1482,0,36,13,11,0.7100000000000001,45000
18326,1482,0,25,7,9,0.7100000000000001,45000
18327,1482,0,22,15,14,0.7100000000000001,45000
18328,1482,0,27,12,11,0.7100000000000001,45000
18329,1482,0,22,14,11,0.7100000000000001,45000
18330,1482,0,19,14,11,0.7100000000000001,45000
18331,1482,0,25,7,9,0.7100000000000001,45000
18332,1483,0,32,12,18,0.8500000000000002,45000
18333,1483,0,17,14,12,0.8500000000000002,45000
18334,1483,0,28,11,16,0.8500000000000002,45000
18335,1483,0,28,11,16,0.8500000000000002,45000
18336,1483,0,24,9,10,0.8500000000000002,45000
18337,1483,0,12,8,13,0.8500000000000002,45000
18338,1483,0,22,15,10,0.8500000000000002,45000
18339,1483,0,32,12,18,0.8500000000000002,45000
18340,1484,0,26,5,12,1.0000000000000004,45000
18341,1484,0,17,14,13,1.0000000000000004,45000
18342,1484,0,28,5,16,1.0000000000000004,45000
18343,1484,0,20,6,7,1.0000000000000004,45000
18344,1484,0,34,14,9,1.0000000000000004,45000
18345,1484,0,26,14,8,1.0000000000000004,45000
18346,1484,0,19,14,13,1.0000000000000004,45000
18347,1484,0,14,13,17,1.0000000000000004,45000
18348,1484,0,33,12,8,1.0000000000000004,45000
18349,1484,0,17,14,13,1.0000000000000004,45000
18350,1484,0,36,15,9,1.0000000000000004,45000
18351,1484,0,17,13,13,1.0000000000000004,45000
18352,1484,0,12,6,7,1.0000000000000004,45000
18353,1484,0,17,14,13,1.0000000000000004,45000
18354,1484,0,12,6,7,1.0000000000000004,45000
18355,1484,0,26,5,12,1.0000000000000004,45000
18356,1484,0,18,5,12,1.0000000000000004,45000
18357,1484,0,12,14,10,1.0000000000000004,45000
18358,1485,0,26,9,17,0.8000000000000002,45000
18359,1485,0,16,5,9,0.8000000000000002,45000
18360,1485,0,28,9,6,0.8000000000000002,45000
18361,1485,0,29,7,13,0.8000000000000002,45000
18362,1485,0,17,6,10,0.8000000000000002,45000
18363,1485,0,17,6,10,0.8000000000000002,45000
18364,1485,0,14,8,12,0.8000000000000002,45000
18365,1485,0,36,13,14,0.8000000000000002,45000
18366,1485,0,28,9,6,0.8000000000000002,45000
18367,1485,0,32,7,8,0.8000000000000002,45000
18368,1485,0,16,5,9,0.8000000000000002,45000
18369,1485,0,14,10,15,0.8000000000000002,45000
18370,1485,0,33,5,12,0.8000000000000002,45000
18371,1485,0,15,5,9,0.8000000000000002,45000
18372,1485,0,15,5,9,0.8000000000000002,45000
18373,1485,0,17,6,10,0.8000000000000002,45000
18374,1485,0,28,9,6,0.8000000000000002,45000
18375,1486,0,36,12,17,0.8100000000000002,45000
18376,1486,0,13,5,10,0.8100000000000002,45000
18377,1486,0,33,14,7,0.8100000000000002,45000
18378,1486,0,19,5,16,0.8100000000000002,45000
18379,1486,0,24,7,8,0.8100000000000002,45000
18380,1486,0,26,14,7,0.8100000000000002,45000
18381,1486,0,19,10,10,0.8100000000000002,45000
18382,1486,0,33,14,7,0.8100000000000002,45000
18383,1486,0,31,5,12,0.8100000000000002,45000
18384,1486,0,20,12,8,0.8100000000000002,45000
18385,1486,0,19,11,14,0.8100000000000002,45000
18386,1486,0,32,14,10,0.8100000000000002,45000
18387,1487,0,25,15,15,0.7500000000000001,45000
18388,1487,0,25,15,15,0.7500000000000001,45000
18389,1487,0,24,14,8,0.7500000000000001,45000
18390,1487,0,26,14,12,0.7500000000000001,45000
18391,1487,0,26,14,12,0.7500000000000001,45000
18392,1487,0,28,8,9,0.7500000000000001,45000
18393,1487,0,28,8,9,0.7500000000000001,45000
18394,1487,0,18,6,14,0.7500000000000001,45000
18395,1487,0,24,14,8,0.7500000000000001,45000
18396,1487,0,24,7,11,0.7500000000000001,45000
18397,1488,0,27,14,11,0.8300000000000002,45000
18398,1488,0,29,12,16,0.8300000000000002,45000
18399,1488,0,19,8,9,0.8300000000000002,45000
18400,1488,0,29,12,16,0.8300000000000002,45000
18401,1488,0,14,13,7,0.8300000000000002,45000
18402,1488,0,15,14,7,0.8300000000000002,45000
18403,1488,0,14,13,7,0.8300000000000002,45000
18404,1488,0,27,14,11,0.8300000000000002,45000
18405,1488,0,31,14,16,0.8300000000000002,45000
18406,1489,0,33,9,16,0.7200000000000001,45000
18407,1489,0,32,12,6,0.7200000000000001,45000
18408,1489,0,36,11,14,0.7200000000000001,45000
18409,1489,0,13,14,8,0.7200000000000001,45000
18410,1489,0,28,5,13,0.7200000000000001,45000
18411,1489,0,29,9,7,0.7200000000000001,45000
18412,1489,0,12,5,9,0.7200000000000001,45000
18413,1489,0,33,15,6,0.7200000000000001,45000
18414,1489,0,24,5,15,0.7200000000000001,45000
18415,1489,0,24,5,15,0.7200000000000001,45000
18416,1489,0,28,5,13,0.7200000000000001,45000
18417,1489,0,25,7,12,0.7200000000000001,45000
18418,1490,0,32,6,17,0.6,45000
18419,1490,0,33,12,9,0.6,45000
18420,1490,0,23,13,13,0.6,45000
18421,1490,0,28,6,13,0.6,45000
18422,1490,0,14,14,7,0.6,45000
18423,1490,0,26,9,14,0.6,45000
18424,1490,0,30,6,14,0.6,45000
18425,1490,0,34,15,7,0.6,45000
18426,1490,0,28,6,13,0.6,45000
18427,1491,0,19,15,9,0.8200000000000002,45000
18428,1491,0,24,8,7,0.8200000000000002,45000
18429,1491,0,19,15,9,0.8200000000000002,45000
18430,1491,0,19,15,8,0.8200000000000002,45000
18431,1491,0,19,14,11,0.8200000000000002,45000
18432,1491,0,27,11,7,0.8200000000000002,45000
18433,1491,0,31,12,8,0.8200000000000002,45000
18434,1491,0,23,15,15,0.8200000000000002,45000
18435,1491,0,13,6,13,0.8200000000000002,45000
18436,1491,0,24,8,7,0.8200000000000002,45000
18437,1491,0,13,6,13,0.8200000000000002,45000
18438,1491,0,25,10,12,0.8200000000000002,45000
18439,1491,0,19,15,8,0.8200000000000002,45000
18440,1491,0,36,5,14,0.8200000000000002,45000
18441,1491,0,21,11,6,0.8200000000000002,45000
18442,1491,0,13,6,13,0.8200000000000002,45000
18443,1492,0,33,6,14,0.64,45000
18444,1492,0,13,7,13,0.64,45000
18445,1492,0,30,9,17,0.64,45000
18446,1492,0,34,11,17,0.64,45000
18447,1492,0,34,11,17,0.64,45000
18448,1492,0,25,13,6,0.64,45000
18449,1492,0,16,15,13,0.64,45000
18450,1492,0,15,9,15,0.64,45000
18451,1493,0,15,13,15,0.9800000000000003,45000
18452,1493,0,21,14,6,0.9800000000000003,45000
18453,1493,0,22,11,12,0.9800000000000003,45000
18454,1493,0,36,8,18,0.9800000000000003,45000
18455,1493,0,21,14,6,0.9800000000000003,45000
18456,1493,0,22,11,12,0.9800000000000003,45000
18457,1493,0,22,11,12,0.9800000000000003,45000
18458,1493,0,21,14,6,0.9800000000000003,45000
18459,1493,0,24,9,13,0.9800000000000003,45000
18460,1493,0,24,9,13,0.9800000000000003,45000
18461,1493,0,21,9,8,0.9800000000000003,45000
18462,1493,0,21,14,6,0.9800000000000003,45000
18463,1493,0,21,9,8,0.9800000000000003,45000
18464,1493,0,33,14,13,0.9800000000000003,45000
18465,1493,0,29,10,6,0.9800000000000003,45000
18466,1493,0,24,9,13,0.9800000000000003,45000
18467,1494,0,12,11,14,0.7100000000000001,45000
18468,1494,0,14,15,11,0.7100000000000001,45000
18469,1494,0,13,15,17,0.7100000000000001,45000
18470,1494,0,27,9,15,0.7100000000000001,45000
18471,1494,0,24,8,18,0.7100000000000001,45000
18472,1494,0,12,11,14,0.7100000000000001,45000
18473,1494,0,15,13,9,0.7100000000000001,45000
18474,1494,0,29,10,6,0.7100000000000001,45000
18475,1494,0,29,5,17,0.7100000000000001,45000
18476,1494,0,36,9,16,0.7100000000000001,45000
18477,1494,0,31,10,8,0.7100000000000001,45000
18478,1494,0,15,10,11,0.7100000000000001,45000
18479,1495,0,21,12,15,0.9500000000000003,45000
18480,1495,0,16,5,15,0.9500000000000003,45000
18481,1495,0,20,7,10,0.9500000000000003,45000
18482,1495,0,25,7,6,0.9500000000000003,45000
18483,1495,0,19,12,10,0.9500000000000003,45000
18484,1495,0,36,13,13,0.9500000000000003,45000
18485,1495,0,31,7,6,0.9500000000000003,45000
18486,1495,0,13,13,8,0.9500000000000003,45000
18487,1495,0,35,5,8,0.9500000000000003,45000
18488,1495,0,25,7,6,0.9500000000000003,45000
18489,1495,0,17,14,7,0.9500000000000003,45000
18490,1495,0,18,13,18,0.9500000000000003,45000
18491,1495,0,22,10,15,0.9500000000000003,45000
18492,1495,0,21,12,15,0.9500000000000003,45000
18493,1495,0,17,14,7,0.9500000000000003,45000
18494,1495,0,20,5,12,0.9500000000000003,45000
18495,1495,0,20,7,13,0.9500000000000003,45000
18496,1495,0,17,6,18,0.9500000000000003,45000
18497,1496,0,27,15,9,0.8500000000000002,45000
18498,1496,0,13,10,10,0.8500000000000002,45000
18499,1496,0,28,12,18,0.8500000000000002,45000
18500,1496,0,28,11,14,0.8500000000000002,45000
18501,1496,0,19,12,12,0.8500000000000002,45000
18502,1496,0,27,10,17,0.8500000000000002,45000
18503,1496,0,17,9,13,0.8500000000000002,45000
18504,1496,0,35,6,13,0.8500000000000002,45000
18505,1496,0,28,8,17,0.8500000000000002,45000
18506,1496,0,19,12,12,0.8500000000000002,45000
18507,1496,0,28,8,17,0.8500000000000002,45000
18508,1497,0,33,11,9,0.9800000000000003,45000
18509,1497,0,16,15,15,0.9800000000000003,45000
18510,1497,0,36,8,11,0.9800000000000003,45000
18511,1497,0,21,5,8,0.9800000000000003,45000
18512,1497,0,33,11,9,0.9800000000000003,45000
18513,1497,0,13,9,14,0.9800000000000003,45000
18514,1497,0,33,12,10,0.9800000000000003,45000
18515,1497,0,36,8,11,0.9800000000000003,45000
18516,1497,0,33,12,10,0.9800000000000003,45000
18517,1497,0,14,12,10,0.9800000000000003,45000
18518,1497,0,15,9,15,0.9800000000000003,45000
18519,1497,0,34,6,15,0.9800000000000003,45000
18520,1497,0,13,9,14,0.9800000000000003,45000
18521,1497,0,16,15,15,0.9800000000000003,45000
18522,1497,0,14,12,10,0.9800000000000003,45000
18523,1497,0,21,5,8,0.9800000000000003,45000
18524,1497,0,18,6,11,0.9800000000000003,45000
18525,1498,0,17,12,7,0.9400000000000003,45000
18526,1498,0,20,15,7,0.9400000000000003,45000
18527,1498,0,23,10,15,0.9400000000000003,45000
18528,1498,0,35,13,17,0.9400000000000003,45000
18529,1498,0,23,14,11,0.9400000000000003,45000
18530,1498,0,27,13,15,0.9400000000000003,45000
18531,1498,0,32,15,10,0.9400000000000003,45000
18532,1498,0,22,8,13,0.9400000000000003,45000
18533,1498,0,20,14,13,0.9400000000000003,45000
18534,1498,0,20,15,7,0.9400000000000003,45000
18535,1498,0,23,8,11,0.9400000000000003,45000
18536,1498,0,23,14,11,0.9400000000000003,45000
18537,1499,0,31,5,13,0.9900000000000003,45000
18538,1499,0,30,10,6,0.9900000000000003,45000
18539,1499,0,31,7,7,0.9900000000000003,45000
18540,1499,0,31,5,13,0.9900000000000003,45000
18541,1499,0,14,15,10,0.9900000000000003,45000
18542,1499,0,16,12,17,0.9900000000000003,45000
18543,1499,0,31,5,13,0.9900000000000003,45000
18544,1499,0,30,15,8,0.9900000000000003,45000
18545,1499,0,16,5,13,0.9900000000000003,45000
18546,1499,0,31,7,7,0.9900000000000003,45000
18547,1499,0,32,10,6,0.9900000000000003,45000
18548,1499,0,36,7,9,0.9900000000000003,45000
18549,1499,0,22,14,11,0.9900000000000003,45000
18550,1499,0,16,12,17,0.9900000000000003,45000
18551,1499,0,32,10,6,0.9900000000000003,45000
18552,1499,0,30,5,9,0.9900000000000003,45000
18553,1499,0,16,12,17,0.9900000000000003,45000
18554,1499,0,32,10,6,0.9900000000000003,45000
18555,1499,0,16,5,13,0.9900000000000003,45000
18556,1500,0,20,12,15,1.0000000000000004,45000
18557,1500,0,22,5,8,1.0000000000000004,45000
18558,1500,0,32,8,17,1.0000000000000004,45000
18559,1500,0,30,9,11,1.0000000000000004,45000
18560,1500,0,25,15,16,1.0000000000000004,45000
18561,1500,0,35,11,7,1.0000000000000004,45000
18562,1500,0,35,11,10,1.0000000000000004,45000
18563,1500,0,36,9,6,1.0000000000000004,45000
18564,1500,0,17,13,17,1.0000000000000004,45000
18565,1500,0,16,13,18,1.0000000000000004,45000
18566,1500,0,32,14,11,1.0000000000000004,45000
18567,1500,0,16,13,15,1.0000000000000004,45000
18568,1500,0,35,11,7,1.0000000000000004,45000
18569,1501,0,16,8,15,0.7800000000000001,45000
18570,1501,0,35,12,8,0.7800000000000001,45000
18571,1501,0,18,12,7,0.7800000000000001,45000
18572,1501,0,35,9,14,0.7800000000000001,45000
18573,1501,0,16,13,11,0.7800000000000001,45000
18574,1501,0,16,13,11,0.7800000000000001,45000
18575,1501,0,23,14,16,0.7800000000000001,45000
18576,1501,0,35,9,14,0.7800000000000001,45000
18577,1501,0,16,8,15,0.7800000000000001,45000
18578,1501,0,35,12,8,0.7800000000000001,45000
18579,1501,0,29,7,17,0.7800000000000001,45000
18580,1502,0,23,12,13,0.8900000000000002,45000
18581,1502,0,30,5,7,0.8900000000000002,45000
18582,1502,0,23,12,13,0.8900000000000002,45000
18583,1502,0,36,7,16,0.8900000000000002,45000
18584,1502,0,13,5,11,0.8900000000000002,45000
18585,1502,0,21,9,7,0.8900000000000002,45000
18586,1502,0,31,6,14,0.8900000000000002,45000
18587,1502,0,28,15,9,0.8900000000000002,45000
18588,1502,0,28,15,9,0.8900000000000002,45000
18589,1502,0,31,6,14,0.8900000000000002,45000
18590,1502,0,14,5,6,0.8900000000000002,45000
18591,1502,0,36,12,14,0.8900000000000002,45000
18592,1502,0,30,10,18,0.8900000000000002,45000
18593,1503,0,32,15,16,0.9600000000000003,45000
18594,1503,0,19,7,6,0.9600000000000003,45000
18595,1503,0,36,11,6,0.9600000000000003,45000
18596,1503,0,19,6,11,0.9600000000000003,45000
18597,1503,0,19,6,11,0.9600000000000003,45000
18598,1503,0,19,6,11,0.9600000000000003,45000
18599,1503,0,19,7,6,0.9600000000000003,45000
18600,1503,0,22,7,6,0.9600000000000003,45000
18601,1503,0,33,8,16,0.9600000000000003,45000
18602,1503,0,19,6,11,0.9600000000000003,45000
18603,1503,0,33,15,10,0.9600000000000003,45000
18604,1503,0,36,11,16,0.9600000000000003,45000
18605,1503,0,14,11,11,0.9600000000000003,45000
18606,1503,0,36,11,16,0.9600000000000003,45000
18607,1504,0,22,5,16,0.9800000000000003,45000
18608,1504,0,24,10,7,0.9800000000000003,45000
18609,1504,0,15,12,14,0.9800000000000003,45000
18610,1504,0,24,10,7,0.9800000000000003,45000
18611,1504,0,15,12,14,0.9800000000000003,45000
18612,1504,0,17,10,14,0.9800000000000003,45000
18613,1504,0,16,8,14,0.9800000000000003,45000
18614,1504,0,13,12,13,0.9800000000000003,45000
18615,1504,0,13,12,13,0.9800000000000003,45000
