,发车号,if_loaded,SKU长度,SKU宽度,SKU高度,load_parameter,车辆总容积(m3)
3953,326,0,19,14,9,0.8900000000000002,45000
3954,327,0,29,15,9,0.8900000000000002,45000
3955,327,0,23,9,7,0.8900000000000002,45000
3956,327,0,28,14,11,0.8900000000000002,45000
3957,327,0,28,14,11,0.8900000000000002,45000
3958,327,0,28,7,6,0.8900000000000002,45000
3959,327,0,13,6,6,0.8900000000000002,45000
3960,327,0,22,9,14,0.8900000000000002,45000
3961,327,0,30,15,16,0.8900000000000002,45000
3962,327,0,13,6,6,0.8900000000000002,45000
3963,327,0,20,13,17,0.8900000000000002,45000
3964,327,0,30,15,16,0.8900000000000002,45000
3965,328,0,30,13,11,0.7600000000000001,45000
3966,328,0,28,5,17,0.7600000000000001,45000
3967,328,0,17,10,14,0.7600000000000001,45000
3968,328,0,30,6,14,0.7600000000000001,45000
3969,328,0,28,5,17,0.7600000000000001,45000
3970,328,0,31,15,9,0.7600000000000001,45000
3971,328,0,25,7,16,0.7600000000000001,45000
3972,328,0,29,13,9,0.7600000000000001,45000
3973,328,0,18,7,16,0.7600000000000001,45000
3974,328,0,30,13,11,0.7600000000000001,45000
3975,328,0,31,5,14,0.7600000000000001,45000
3976,328,0,17,9,6,0.7600000000000001,45000
3977,329,0,36,11,11,0.9100000000000003,45000
3978,329,0,15,14,8,0.9100000000000003,45000
3979,329,0,15,14,8,0.9100000000000003,45000
3980,329,0,35,14,8,0.9100000000000003,45000
3981,329,0,33,15,6,0.9100000000000003,45000
3982,329,0,19,13,15,0.9100000000000003,45000
3983,329,0,29,8,14,0.9100000000000003,45000
3984,329,0,34,6,17,0.9100000000000003,45000
3985,329,0,33,7,11,0.9100000000000003,45000
3986,329,0,15,6,17,0.9100000000000003,45000
3987,329,0,23,11,7,0.9100000000000003,45000
3988,329,0,30,9,13,0.9100000000000003,45000
3989,329,0,15,15,6,0.9100000000000003,45000
3990,329,0,30,7,12,0.9100000000000003,45000
3991,329,0,19,8,14,0.9100000000000003,45000
3992,330,0,30,8,12,0.68,45000
3993,330,0,32,9,7,0.68,45000
3994,330,0,33,13,9,0.68,45000
3995,330,0,19,5,14,0.68,45000
3996,330,0,20,8,7,0.68,45000
3997,330,0,30,9,12,0.68,45000
3998,330,0,29,6,9,0.68,45000
3999,330,0,33,13,9,0.68,45000
4000,330,0,30,12,13,0.68,45000
4001,330,0,14,13,17,0.68,45000
4002,331,0,14,6,6,0.7400000000000001,45000
4003,331,0,35,14,12,0.7400000000000001,45000
4004,331,0,33,12,14,0.7400000000000001,45000
4005,331,0,35,11,9,0.7400000000000001,45000
4006,331,0,25,6,15,0.7400000000000001,45000
4007,331,0,33,12,14,0.7400000000000001,45000
4008,331,0,19,10,11,0.7400000000000001,45000
4009,331,0,35,11,9,0.7400000000000001,45000
4010,332,0,19,8,17,1.0000000000000004,45000
4011,332,0,23,12,10,1.0000000000000004,45000
4012,332,0,21,11,6,1.0000000000000004,45000
4013,332,0,32,15,14,1.0000000000000004,45000
4014,332,0,32,15,14,1.0000000000000004,45000
4015,332,0,36,9,14,1.0000000000000004,45000
4016,332,0,36,9,8,1.0000000000000004,45000
4017,332,0,36,9,14,1.0000000000000004,45000
4018,332,0,36,9,8,1.0000000000000004,45000
4019,332,0,32,15,14,1.0000000000000004,45000
4020,332,0,35,10,7,1.0000000000000004,45000
4021,332,0,14,7,14,1.0000000000000004,45000
4022,333,0,33,13,10,0.8300000000000002,45000
4023,333,0,35,15,16,0.8300000000000002,45000
4024,333,0,23,6,16,0.8300000000000002,45000
4025,333,0,32,8,16,0.8300000000000002,45000
4026,333,0,33,6,14,0.8300000000000002,45000
4027,333,0,33,6,14,0.8300000000000002,45000
4028,333,0,33,9,12,0.8300000000000002,45000
4029,333,0,13,7,12,0.8300000000000002,45000
4030,333,0,35,7,17,0.8300000000000002,45000
4031,334,0,28,9,7,0.7800000000000001,45000
4032,334,0,14,5,16,0.7800000000000001,45000
4033,334,0,31,15,10,0.7800000000000001,45000
4034,334,0,29,8,6,0.7800000000000001,45000
4035,334,0,26,15,17,0.7800000000000001,45000
4036,334,0,31,15,10,0.7800000000000001,45000
4037,334,0,30,7,10,0.7800000000000001,45000
4038,334,0,35,15,15,0.7800000000000001,45000
4039,334,0,18,12,16,0.7800000000000001,45000
4040,335,0,24,6,11,0.8700000000000002,45000
4041,335,0,28,9,8,0.8700000000000002,45000
4042,335,0,14,10,9,0.8700000000000002,45000
4043,335,0,28,8,9,0.8700000000000002,45000
4044,335,0,25,15,16,0.8700000000000002,45000
4045,335,0,25,15,16,0.8700000000000002,45000
4046,335,0,28,11,12,0.8700000000000002,45000
4047,335,0,20,15,8,0.8700000000000002,45000
4048,335,0,25,15,16,0.8700000000000002,45000
4049,335,0,34,14,8,0.8700000000000002,45000
4050,335,0,32,13,9,0.8700000000000002,45000
4051,336,0,34,14,11,0.8300000000000002,45000
4052,336,0,21,5,8,0.8300000000000002,45000
4053,336,0,20,9,14,0.8300000000000002,45000
4054,336,0,20,9,14,0.8300000000000002,45000
4055,336,0,28,14,15,0.8300000000000002,45000
4056,336,0,19,6,15,0.8300000000000002,45000
4057,336,0,26,9,14,0.8300000000000002,45000
4058,336,0,19,6,15,0.8300000000000002,45000
4059,336,0,35,9,7,0.8300000000000002,45000
4060,336,0,12,12,6,0.8300000000000002,45000
4061,336,0,18,7,7,0.8300000000000002,45000
4062,336,0,36,13,16,0.8300000000000002,45000
4063,336,0,29,6,12,0.8300000000000002,45000
4064,337,0,20,5,8,0.7100000000000001,45000
4065,337,0,34,5,6,0.7100000000000001,45000
4066,337,0,30,8,15,0.7100000000000001,45000
4067,337,0,21,8,7,0.7100000000000001,45000
4068,337,0,32,15,18,0.7100000000000001,45000
4069,337,0,26,12,18,0.7100000000000001,45000
4070,337,0,22,12,18,0.7100000000000001,45000
4071,337,0,26,13,8,0.7100000000000001,45000
4072,337,0,15,15,7,0.7100000000000001,45000
4073,338,0,23,7,10,0.7800000000000001,45000
4074,338,0,30,7,14,0.7800000000000001,45000
4075,338,0,19,10,17,0.7800000000000001,45000
4076,338,0,12,9,8,0.7800000000000001,45000
4077,338,0,23,15,13,0.7800000000000001,45000
4078,338,0,28,8,16,0.7800000000000001,45000
4079,338,0,23,11,18,0.7800000000000001,45000
4080,338,0,19,10,17,0.7800000000000001,45000
4081,338,0,19,13,14,0.7800000000000001,45000
4082,338,0,31,15,6,0.7800000000000001,45000
4083,338,0,23,9,11,0.7800000000000001,45000
4084,339,0,28,14,14,0.68,45000
4085,339,0,35,15,10,0.68,45000
4086,339,0,12,15,15,0.68,45000
4087,339,0,25,5,14,0.68,45000
4088,339,0,27,10,10,0.68,45000
4089,339,0,28,14,14,0.68,45000
4090,339,0,21,14,9,0.68,45000
4091,339,0,27,5,6,0.68,45000
4092,339,0,31,7,9,0.68,45000
4093,340,0,16,10,11,0.9900000000000003,45000
4094,340,0,35,7,14,0.9900000000000003,45000
4095,340,0,24,5,16,0.9900000000000003,45000
4096,340,0,31,6,11,0.9900000000000003,45000
4097,340,0,23,5,11,0.9900000000000003,45000
4098,340,0,16,10,11,0.9900000000000003,45000
4099,340,0,21,6,11,0.9900000000000003,45000
4100,340,0,19,9,10,0.9900000000000003,45000
4101,340,0,18,6,16,0.9900000000000003,45000
4102,340,0,19,10,11,0.9900000000000003,45000
4103,340,0,19,9,10,0.9900000000000003,45000
4104,340,0,13,13,17,0.9900000000000003,45000
4105,340,0,24,5,16,0.9900000000000003,45000
4106,340,0,18,6,16,0.9900000000000003,45000
4107,340,0,16,13,16,0.9900000000000003,45000
4108,340,0,21,6,11,0.9900000000000003,45000
4109,340,0,30,15,10,0.9900000000000003,45000
4110,340,0,33,5,18,0.9900000000000003,45000
4111,340,0,13,13,17,0.9900000000000003,45000
4112,340,0,19,10,11,0.9900000000000003,45000
4113,341,0,22,8,6,0.65,45000
4114,341,0,29,14,8,0.65,45000
4115,341,0,15,7,11,0.65,45000
4116,341,0,15,7,11,0.65,45000
4117,341,0,33,13,8,0.65,45000
4118,341,0,36,9,9,0.65,45000
4119,341,0,36,9,9,0.65,45000
4120,341,0,33,14,8,0.65,45000
4121,341,0,28,11,10,0.65,45000
4122,342,0,31,6,7,0.9500000000000003,45000
4123,342,0,27,7,17,0.9500000000000003,45000
4124,342,0,31,13,6,0.9500000000000003,45000
4125,342,0,33,14,18,0.9500000000000003,45000
4126,342,0,36,14,11,0.9500000000000003,45000
4127,342,0,14,9,15,0.9500000000000003,45000
4128,342,0,33,13,6,0.9500000000000003,45000
4129,342,0,24,6,13,0.9500000000000003,45000
4130,342,0,31,6,7,0.9500000000000003,45000
4131,342,0,13,6,15,0.9500000000000003,45000
4132,342,0,34,15,6,0.9500000000000003,45000
4133,342,0,32,11,16,0.9500000000000003,45000
4134,342,0,27,7,17,0.9500000000000003,45000
4135,343,0,17,15,15,0.9600000000000003,45000
4136,343,0,35,5,7,0.9600000000000003,45000
4137,343,0,18,9,17,0.9600000000000003,45000
4138,343,0,32,7,17,0.9600000000000003,45000
4139,343,0,25,13,8,0.9600000000000003,45000
4140,343,0,25,13,8,0.9600000000000003,45000
4141,343,0,12,5,18,0.9600000000000003,45000
4142,343,0,25,14,6,0.9600000000000003,45000
4143,343,0,12,5,18,0.9600000000000003,45000
4144,343,0,23,15,10,0.9600000000000003,45000
4145,343,0,36,8,11,0.9600000000000003,45000
4146,343,0,12,6,14,0.9600000000000003,45000
4147,343,0,17,15,6,0.9600000000000003,45000
4148,343,0,23,15,10,0.9600000000000003,45000
4149,343,0,23,15,10,0.9600000000000003,45000
4150,343,0,14,5,6,0.9600000000000003,45000
4151,343,0,12,6,14,0.9600000000000003,45000
4152,343,0,33,5,16,0.9600000000000003,45000
4153,344,0,35,8,16,0.61,45000
4154,344,0,14,12,8,0.61,45000
4155,344,0,25,7,15,0.61,45000
4156,344,0,24,6,8,0.61,45000
4157,344,0,14,12,8,0.61,45000
4158,344,0,35,8,16,0.61,45000
4159,344,0,20,10,6,0.61,45000
4160,344,0,35,8,16,0.61,45000
4161,344,0,19,6,17,0.61,45000
4162,344,0,28,7,17,0.61,45000
4163,345,0,25,11,12,0.6900000000000001,45000
4164,345,0,15,14,7,0.6900000000000001,45000
4165,345,0,36,9,14,0.6900000000000001,45000
4166,345,0,32,15,18,0.6900000000000001,45000
4167,345,0,14,7,13,0.6900000000000001,45000
4168,345,0,19,10,14,0.6900000000000001,45000
4169,345,0,36,13,12,0.6900000000000001,45000
4170,345,0,27,7,8,0.6900000000000001,45000
4171,345,0,21,5,12,0.6900000000000001,45000
4172,346,0,36,7,10,0.7400000000000001,45000
4173,346,0,23,10,7,0.7400000000000001,45000
4174,346,0,31,9,7,0.7400000000000001,45000
4175,346,0,33,11,9,0.7400000000000001,45000
4176,346,0,15,9,6,0.7400000000000001,45000
4177,346,0,31,12,8,0.7400000000000001,45000
4178,346,0,33,11,9,0.7400000000000001,45000
4179,346,0,19,6,18,0.7400000000000001,45000
4180,346,0,25,15,16,0.7400000000000001,45000
4181,346,0,32,5,10,0.7400000000000001,45000
4182,346,0,22,11,18,0.7400000000000001,45000
4183,346,0,13,5,10,0.7400000000000001,45000
4184,347,0,19,8,7,0.67,45000
4185,347,0,30,5,18,0.67,45000
4186,347,0,12,8,7,0.67,45000
4187,347,0,13,10,13,0.67,45000
4188,347,0,26,9,8,0.67,45000
4189,347,0,12,6,13,0.67,45000
4190,347,0,13,8,6,0.67,45000
4191,347,0,22,9,10,0.67,45000
4192,347,0,21,14,6,0.67,45000
4193,347,0,33,12,14,0.67,45000
4194,347,0,19,8,7,0.67,45000
4195,347,0,34,5,17,0.67,45000
4196,347,0,12,8,7,0.67,45000
4197,347,0,33,14,12,0.67,45000
4198,348,0,19,5,11,0.8000000000000002,45000
4199,348,0,35,5,6,0.8000000000000002,45000
4200,348,0,22,6,7,0.8000000000000002,45000
4201,348,0,16,14,15,0.8000000000000002,45000
4202,348,0,29,11,13,0.8000000000000002,45000
4203,348,0,32,9,13,0.8000000000000002,45000
4204,348,0,17,15,10,0.8000000000000002,45000
4205,348,0,28,7,14,0.8000000000000002,45000
4206,348,0,17,15,10,0.8000000000000002,45000
4207,348,0,28,7,14,0.8000000000000002,45000
4208,348,0,36,15,14,0.8000000000000002,45000
4209,348,0,18,12,11,0.8000000000000002,45000
4210,349,0,25,8,10,0.65,45000
4211,349,0,23,12,13,0.65,45000
4212,349,0,18,13,12,0.65,45000
4213,349,0,22,9,8,0.65,45000
4214,349,0,18,12,7,0.65,45000
4215,349,0,23,5,6,0.65,45000
4216,349,0,29,14,6,0.65,45000
4217,349,0,31,6,11,0.65,45000
4218,349,0,14,13,8,0.65,45000
4219,349,0,36,6,18,0.65,45000
4220,349,0,32,13,8,0.65,45000
4221,349,0,12,13,17,0.65,45000
4222,350,0,25,15,12,0.7400000000000001,45000
4223,350,0,14,8,7,0.7400000000000001,45000
4224,350,0,24,9,11,0.7400000000000001,45000
4225,350,0,15,10,17,0.7400000000000001,45000
4226,350,0,30,5,17,0.7400000000000001,45000
4227,350,0,13,10,13,0.7400000000000001,45000
4228,350,0,17,7,8,0.7400000000000001,45000
4229,350,0,24,8,16,0.7400000000000001,45000
4230,350,0,14,8,7,0.7400000000000001,45000
4231,350,0,36,10,11,0.7400000000000001,45000
4232,350,0,32,12,8,0.7400000000000001,45000
4233,350,0,15,9,17,0.7400000000000001,45000
4234,350,0,24,8,16,0.7400000000000001,45000
4235,351,0,33,7,10,0.66,45000
4236,351,0,33,6,18,0.66,45000
4237,351,0,18,15,17,0.66,45000
4238,351,0,31,5,13,0.66,45000
4239,351,0,35,12,8,0.66,45000
4240,351,0,12,7,13,0.66,45000
4241,351,0,29,10,15,0.66,45000
4242,351,0,33,12,7,0.66,45000
4243,351,0,25,12,7,0.66,45000
4244,351,0,17,5,8,0.66,45000
4245,351,0,14,9,9,0.66,45000
4246,352,0,27,15,17,0.7700000000000001,45000
4247,352,0,27,8,16,0.7700000000000001,45000
4248,352,0,27,15,17,0.7700000000000001,45000
4249,352,0,27,15,17,0.7700000000000001,45000
4250,352,0,27,8,16,0.7700000000000001,45000
4251,352,0,24,6,10,0.7700000000000001,45000
4252,352,0,23,7,9,0.7700000000000001,45000
4253,352,0,14,6,15,0.7700000000000001,45000
4254,353,0,15,14,12,0.6900000000000001,45000
4255,353,0,13,5,8,0.6900000000000001,45000
4256,353,0,25,11,14,0.6900000000000001,45000
4257,353,0,27,15,11,0.6900000000000001,45000
4258,353,0,33,7,12,0.6900000000000001,45000
4259,353,0,30,14,10,0.6900000000000001,45000
4260,353,0,29,8,8,0.6900000000000001,45000
4261,353,0,27,15,11,0.6900000000000001,45000
4262,353,0,17,15,15,0.6900000000000001,45000
4263,353,0,29,8,8,0.6900000000000001,45000
4264,354,0,23,11,16,0.66,45000
4265,354,0,31,13,12,0.66,45000
4266,354,0,25,13,9,0.66,45000
4267,354,0,15,13,10,0.66,45000
4268,354,0,20,12,17,0.66,45000
4269,354,0,25,13,9,0.66,45000
4270,354,0,23,11,16,0.66,45000
4271,354,0,18,7,16,0.66,45000
4272,355,0,23,9,15,1.0000000000000004,45000
4273,355,0,28,12,11,1.0000000000000004,45000
4274,355,0,28,12,11,1.0000000000000004,45000
4275,355,0,36,15,12,1.0000000000000004,45000
4276,355,0,32,6,13,1.0000000000000004,45000
4277,355,0,36,6,18,1.0000000000000004,45000
4278,355,0,30,15,11,1.0000000000000004,45000
4279,355,0,36,6,18,1.0000000000000004,45000
4280,355,0,23,15,6,1.0000000000000004,45000
4281,355,0,36,15,12,1.0000000000000004,45000
4282,355,0,23,6,18,1.0000000000000004,45000
4283,356,0,19,8,7,0.6,45000
4284,356,0,30,15,15,0.6,45000
4285,356,0,13,9,8,0.6,45000
4286,356,0,16,13,9,0.6,45000
4287,356,0,30,5,6,0.6,45000
4288,356,0,19,8,7,0.6,45000
4289,356,0,17,14,7,0.6,45000
4290,356,0,24,8,11,0.6,45000
4291,356,0,16,8,8,0.6,45000
4292,356,0,25,5,6,0.6,45000
4293,356,0,15,10,9,0.6,45000
4294,356,0,18,8,14,0.6,45000
4295,356,0,19,8,7,0.6,45000
4296,356,0,31,6,11,0.6,45000
4297,357,0,31,9,7,0.8000000000000002,45000
4298,357,0,34,11,10,0.8000000000000002,45000
4299,357,0,32,15,8,0.8000000000000002,45000
4300,357,0,19,11,14,0.8000000000000002,45000
4301,357,0,31,12,6,0.8000000000000002,45000
4302,357,0,30,5,13,0.8000000000000002,45000
4303,357,0,25,9,10,0.8000000000000002,45000
4304,357,0,21,14,14,0.8000000000000002,45000
4305,357,0,27,9,6,0.8000000000000002,45000
4306,357,0,32,14,9,0.8000000000000002,45000
4307,357,0,32,15,8,0.8000000000000002,45000
4308,358,0,36,13,16,0.7500000000000001,45000
4309,358,0,33,14,9,0.7500000000000001,45000
4310,358,0,22,11,6,0.7500000000000001,45000
4311,358,0,24,15,6,0.7500000000000001,45000
4312,358,0,36,14,12,0.7500000000000001,45000
4313,358,0,29,15,10,0.7500000000000001,45000
4314,358,0,21,10,13,0.7500000000000001,45000
4315,358,0,36,9,11,0.7500000000000001,45000
4316,359,0,13,15,13,0.7400000000000001,45000
4317,359,0,13,15,13,0.7400000000000001,45000
4318,359,0,24,13,14,0.7400000000000001,45000
4319,359,0,29,8,18,0.7400000000000001,45000
4320,359,0,23,12,16,0.7400000000000001,45000
4321,359,0,31,9,18,0.7400000000000001,45000
4322,359,0,13,15,13,0.7400000000000001,45000
4323,359,0,32,14,9,0.7400000000000001,45000
4324,359,0,19,7,9,0.7400000000000001,45000
4325,359,0,35,5,12,0.7400000000000001,45000
4326,360,0,19,12,12,0.7400000000000001,45000
4327,360,0,30,15,12,0.7400000000000001,45000
4328,360,0,25,12,6,0.7400000000000001,45000
4329,360,0,14,9,15,0.7400000000000001,45000
4330,360,0,25,12,6,0.7400000000000001,45000
4331,360,0,24,12,15,0.7400000000000001,45000
4332,360,0,14,5,13,0.7400000000000001,45000
4333,360,0,30,15,12,0.7400000000000001,45000
4334,360,0,14,9,15,0.7400000000000001,45000
4335,360,0,19,12,12,0.7400000000000001,45000
4336,360,0,25,12,6,0.7400000000000001,45000
4337,360,0,12,7,6,0.7400000000000001,45000
4338,360,0,12,12,7,0.7400000000000001,45000
4339,361,0,24,13,12,0.67,45000
4340,361,0,27,5,16,0.67,45000
4341,361,0,35,8,15,0.67,45000
4342,361,0,15,5,7,0.67,45000
4343,361,0,35,8,15,0.67,45000
4344,361,0,15,5,7,0.67,45000
4345,361,0,18,13,17,0.67,45000
4346,361,0,14,9,12,0.67,45000
4347,361,0,28,7,9,0.67,45000
4348,361,0,14,9,12,0.67,45000
4349,361,0,15,5,7,0.67,45000
4350,361,0,36,8,15,0.67,45000
4351,362,0,18,14,17,0.7000000000000001,45000
4352,362,0,16,12,17,0.7000000000000001,45000
4353,362,0,16,5,7,0.7000000000000001,45000
4354,362,0,16,12,17,0.7000000000000001,45000
4355,362,0,26,10,12,0.7000000000000001,45000
4356,362,0,24,10,9,0.7000000000000001,45000
4357,362,0,18,12,7,0.7000000000000001,45000
4358,362,0,19,8,11,0.7000000000000001,45000
4359,362,0,18,14,17,0.7000000000000001,45000
4360,362,0,20,11,15,0.7000000000000001,45000
4361,362,0,26,10,13,0.7000000000000001,45000
4362,363,0,34,7,15,0.8900000000000002,45000
4363,363,0,18,14,14,0.8900000000000002,45000
4364,363,0,34,7,6,0.8900000000000002,45000
4365,363,0,22,13,7,0.8900000000000002,45000
4366,363,0,14,7,6,0.8900000000000002,45000
4367,363,0,24,15,14,0.8900000000000002,45000
4368,363,0,34,7,15,0.8900000000000002,45000
4369,363,0,18,8,7,0.8900000000000002,45000
4370,363,0,24,8,11,0.8900000000000002,45000
4371,363,0,29,13,18,0.8900000000000002,45000
4372,363,0,26,14,14,0.8900000000000002,45000
4373,363,0,24,8,11,0.8900000000000002,45000
4374,363,0,12,14,8,0.8900000000000002,45000
4375,364,0,27,14,7,0.7100000000000001,45000
4376,364,0,32,5,11,0.7100000000000001,45000
4377,364,0,26,11,17,0.7100000000000001,45000
4378,364,0,19,9,13,0.7100000000000001,45000
4379,364,0,34,11,18,0.7100000000000001,45000
4380,364,0,19,8,7,0.7100000000000001,45000
4381,364,0,30,12,15,0.7100000000000001,45000
4382,364,0,19,9,13,0.7100000000000001,45000
4383,364,0,32,6,8,0.7100000000000001,45000
4384,364,0,22,11,6,0.7100000000000001,45000
4385,364,0,12,10,17,0.7100000000000001,45000
4386,365,0,24,5,11,0.7500000000000001,45000
4387,365,0,21,5,17,0.7500000000000001,45000
4388,365,0,16,10,10,0.7500000000000001,45000
4389,365,0,24,5,11,0.7500000000000001,45000
4390,365,0,21,5,17,0.7500000000000001,45000
4391,365,0,26,8,8,0.7500000000000001,45000
4392,365,0,31,10,16,0.7500000000000001,45000
4393,365,0,29,14,8,0.7500000000000001,45000
4394,365,0,31,5,13,0.7500000000000001,45000
4395,365,0,30,5,15,0.7500000000000001,45000
4396,365,0,28,13,12,0.7500000000000001,45000
4397,365,0,35,9,8,0.7500000000000001,45000
4398,365,0,30,13,7,0.7500000000000001,45000
4399,366,0,24,11,12,0.8400000000000002,45000
4400,366,0,33,11,13,0.8400000000000002,45000
4401,366,0,13,14,10,0.8400000000000002,45000
4402,366,0,35,15,9,0.8400000000000002,45000
4403,366,0,14,5,10,0.8400000000000002,45000
4404,366,0,33,6,14,0.8400000000000002,45000
4405,366,0,18,14,11,0.8400000000000002,45000
4406,366,0,27,6,18,0.8400000000000002,45000
4407,366,0,25,7,11,0.8400000000000002,45000
4408,366,0,33,11,13,0.8400000000000002,45000
4409,366,0,20,7,13,0.8400000000000002,45000
4410,366,0,29,8,6,0.8400000000000002,45000
4411,366,0,24,8,13,0.8400000000000002,45000
4412,367,0,32,11,8,0.61,45000
4413,367,0,31,12,8,0.61,45000
4414,367,0,33,10,9,0.61,45000
4415,367,0,29,9,13,0.61,45000
4416,367,0,24,8,11,0.61,45000
4417,367,0,35,5,7,0.61,45000
4418,367,0,24,5,6,0.61,45000
4419,367,0,31,8,10,0.61,45000
4420,367,0,33,13,15,0.61,45000
4421,368,0,26,7,6,0.62,45000
4422,368,0,16,8,9,0.62,45000
4423,368,0,23,6,17,0.62,45000
4424,368,0,31,12,18,0.62,45000
4425,368,0,15,13,15,0.62,45000
4426,368,0,28,11,7,0.62,45000
4427,368,0,33,10,10,0.62,45000
4428,368,0,14,7,18,0.62,45000
4429,368,0,28,13,14,0.62,45000
4430,369,0,26,13,10,0.7500000000000001,45000
4431,369,0,19,7,6,0.7500000000000001,45000
4432,369,0,32,10,15,0.7500000000000001,45000
4433,369,0,30,8,16,0.7500000000000001,45000
4434,369,0,30,15,10,0.7500000000000001,45000
4435,369,0,20,11,14,0.7500000000000001,45000
4436,369,0,35,14,10,0.7500000000000001,45000
4437,369,0,27,7,8,0.7500000000000001,45000
4438,369,0,27,7,8,0.7500000000000001,45000
4439,369,0,33,6,13,0.7500000000000001,45000
4440,370,0,35,13,12,0.7900000000000001,45000
4441,370,0,15,6,10,0.7900000000000001,45000
4442,370,0,34,7,12,0.7900000000000001,45000
4443,370,0,19,9,9,0.7900000000000001,45000
4444,370,0,15,13,17,0.7900000000000001,45000
4445,370,0,32,11,16,0.7900000000000001,45000
4446,370,0,35,13,12,0.7900000000000001,45000
4447,370,0,34,12,6,0.7900000000000001,45000
4448,370,0,20,7,17,0.7900000000000001,45000
4449,370,0,22,7,18,0.7900000000000001,45000
4450,371,0,29,8,10,0.61,45000
4451,371,0,23,12,12,0.61,45000
4452,371,0,29,7,15,0.61,45000
4453,371,0,19,12,18,0.61,45000
4454,371,0,23,12,12,0.61,45000
4455,371,0,33,7,9,0.61,45000
4456,371,0,29,8,10,0.61,45000
4457,371,0,35,12,12,0.61,45000
4458,372,0,15,10,11,0.66,45000
4459,372,0,29,14,13,0.66,45000
4460,372,0,29,8,11,0.66,45000
4461,372,0,29,12,14,0.66,45000
4462,372,0,32,6,7,0.66,45000
4463,372,0,32,9,8,0.66,45000
4464,372,0,14,11,8,0.66,45000
4465,372,0,24,13,9,0.66,45000
4466,372,0,22,11,12,0.66,45000
4467,372,0,19,9,18,0.66,45000
4468,373,0,28,11,8,0.8500000000000002,45000
4469,373,0,33,13,8,0.8500000000000002,45000
4470,373,0,30,5,12,0.8500000000000002,45000
4471,373,0,24,9,18,0.8500000000000002,45000
4472,373,0,20,6,15,0.8500000000000002,45000
4473,373,0,24,9,18,0.8500000000000002,45000
4474,373,0,28,7,13,0.8500000000000002,45000
4475,373,0,24,12,15,0.8500000000000002,45000
4476,373,0,29,7,11,0.8500000000000002,45000
4477,373,0,16,14,10,0.8500000000000002,45000
4478,373,0,16,11,8,0.8500000000000002,45000
4479,373,0,32,12,10,0.8500000000000002,45000
4480,373,0,18,7,9,0.8500000000000002,45000
4481,373,0,22,10,13,0.8500000000000002,45000
4482,374,0,20,14,11,0.9700000000000003,45000
4483,374,0,19,14,6,0.9700000000000003,45000
4484,374,0,17,10,15,0.9700000000000003,45000
4485,374,0,32,11,6,0.9700000000000003,45000
4486,374,0,31,14,17,0.9700000000000003,45000
4487,374,0,25,7,14,0.9700000000000003,45000
4488,374,0,24,9,18,0.9700000000000003,45000
4489,374,0,32,11,6,0.9700000000000003,45000
4490,374,0,14,15,10,0.9700000000000003,45000
4491,374,0,20,14,11,0.9700000000000003,45000
4492,374,0,21,8,13,0.9700000000000003,45000
4493,374,0,34,10,14,0.9700000000000003,45000
4494,374,0,21,12,9,0.9700000000000003,45000
4495,374,0,32,8,10,0.9700000000000003,45000
4496,375,0,17,8,7,0.63,45000
4497,375,0,12,6,11,0.63,45000
4498,375,0,34,10,13,0.63,45000
4499,375,0,28,15,11,0.63,45000
4500,375,0,12,11,17,0.63,45000
4501,375,0,32,8,18,0.63,45000
4502,375,0,34,10,13,0.63,45000
4503,375,0,17,9,8,0.63,45000
4504,375,0,12,6,10,0.63,45000
4505,375,0,17,8,7,0.63,45000
4506,375,0,24,7,15,0.63,45000
4507,376,0,31,7,13,0.9900000000000003,45000
4508,376,0,27,6,11,0.9900000000000003,45000
4509,376,0,21,8,15,0.9900000000000003,45000
4510,376,0,12,12,15,0.9900000000000003,45000
4511,376,0,14,6,16,0.9900000000000003,45000
4512,376,0,13,10,13,0.9900000000000003,45000
4513,376,0,20,6,11,0.9900000000000003,45000
4514,376,0,26,12,13,0.9900000000000003,45000
4515,376,0,21,8,15,0.9900000000000003,45000
4516,376,0,27,6,11,0.9900000000000003,45000
4517,376,0,31,7,13,0.9900000000000003,45000
4518,376,0,27,11,6,0.9900000000000003,45000
4519,376,0,31,7,13,0.9900000000000003,45000
4520,376,0,17,10,18,0.9900000000000003,45000
4521,376,0,17,6,9,0.9900000000000003,45000
4522,376,0,14,6,16,0.9900000000000003,45000
4523,376,0,20,6,11,0.9900000000000003,45000
4524,376,0,21,8,15,0.9900000000000003,45000
4525,376,0,15,15,18,0.9900000000000003,45000
4526,377,0,21,5,9,0.68,45000
4527,377,0,21,5,9,0.68,45000
4528,377,0,17,11,15,0.68,45000
4529,377,0,20,10,15,0.68,45000
4530,377,0,21,5,9,0.68,45000
4531,377,0,20,5,8,0.68,45000
4532,377,0,16,10,11,0.68,45000
4533,377,0,29,11,7,0.68,45000
4534,377,0,20,10,15,0.68,45000
4535,377,0,20,10,15,0.68,45000
4536,377,0,29,11,7,0.68,45000
4537,377,0,22,5,14,0.68,45000
4538,377,0,33,9,8,0.68,45000
4539,377,0,36,6,13,0.68,45000
4540,378,0,12,10,8,0.7900000000000001,45000
4541,378,0,12,12,10,0.7900000000000001,45000
4542,378,0,26,7,18,0.7900000000000001,45000
4543,378,0,27,6,7,0.7900000000000001,45000
4544,378,0,27,7,12,0.7900000000000001,45000
