,Unnamed: 0,发车号,if_loaded,SKU长度,SKU宽度,SKU高度,load_parameter,车辆总容积(m3)
3070,3070,1198,1,42,14,12,0.6900000000000001,45000
3071,3071,1198,1,52,20,18,0.6900000000000001,45000
3072,3072,1199,0,35,21,17,0.9500000000000004,45000
3073,3073,1199,0,29,17,23,0.9500000000000004,45000
3074,3074,1199,0,44,13,15,0.9500000000000004,45000
3075,3075,1199,0,29,10,25,0.9500000000000004,45000
3076,3076,1200,0,49,18,22,0.9400000000000004,45000
3077,3077,1200,0,49,18,22,0.9400000000000004,45000
3078,3078,1201,0,41,13,26,0.9200000000000004,45000
3079,3079,1201,0,45,16,21,0.9200000000000004,45000
3080,3080,1202,0,39,13,23,0.9200000000000004,45000
3081,3081,1202,0,25,11,15,0.9200000000000004,45000
3082,3082,1202,0,37,17,18,0.9200000000000004,45000
3083,3083,1202,0,25,11,15,0.9200000000000004,45000
3084,3084,1203,0,33,12,20,0.9600000000000004,45000
3085,3085,1203,0,33,12,20,0.9600000000000004,45000
3086,3086,1203,0,48,20,13,0.9600000000000004,45000
3087,3087,1204,0,49,20,22,0.8500000000000002,45000
3088,3088,1204,0,33,21,22,0.8500000000000002,45000
3089,3089,1205,0,34,12,26,0.8300000000000002,45000
3090,3090,1205,0,40,18,14,0.8300000000000002,45000
3091,3091,1206,1,25,17,15,0.8100000000000002,45000
3092,3092,1206,1,25,13,18,0.8100000000000002,45000
3093,3093,1207,0,38,15,18,0.62,45000
3094,3094,1207,0,46,15,18,0.62,45000
3095,3095,1208,0,35,16,22,0.9900000000000004,45000
3096,3096,1208,0,38,15,27,0.9900000000000004,45000
3097,3097,1208,0,35,16,22,0.9900000000000004,45000
3098,3098,1209,0,47,12,13,0.8400000000000002,45000
3099,3099,1209,0,35,17,21,0.8400000000000002,45000
3100,3100,1209,0,35,17,21,0.8400000000000002,45000
3101,3101,1210,0,33,11,18,1.0000000000000004,45000
3102,3102,1210,0,27,14,22,1.0000000000000004,45000
3103,3103,1210,0,27,14,22,1.0000000000000004,45000
3104,3104,1210,0,51,14,22,1.0000000000000004,45000
3105,3105,1211,0,50,11,19,0.8200000000000002,45000
3106,3106,1211,0,29,22,25,0.8200000000000002,45000
3107,3107,1212,0,42,18,25,0.9900000000000004,45000
3108,3108,1212,0,33,20,13,0.9900000000000004,45000
3109,3109,1212,0,29,11,13,0.9900000000000004,45000
3110,3110,1213,0,41,12,13,0.68,45000
3111,3111,1213,0,49,17,26,0.68,45000
3112,3112,1214,1,51,13,20,0.63,45000
3113,3113,1215,0,50,22,13,0.9000000000000002,45000
3114,3114,1215,0,51,18,17,0.9000000000000002,45000
3115,3115,1215,0,24,12,26,0.9000000000000002,45000
3116,3116,1216,1,54,22,24,0.7900000000000001,45000
3117,3117,1217,0,29,17,20,0.7400000000000001,45000
3118,3118,1217,0,44,20,16,0.7400000000000001,45000
3119,3119,1217,0,24,21,18,0.7400000000000001,45000
3120,3120,1218,1,24,17,12,0.8900000000000002,45000
3121,3121,1218,1,46,15,27,0.8900000000000002,45000
3122,3122,1219,1,47,15,14,0.8800000000000002,45000
3123,3123,1219,1,47,15,14,0.8800000000000002,45000
3124,3124,1219,1,40,11,24,0.8800000000000002,45000
3125,3125,1220,0,24,11,16,0.7300000000000001,45000
3126,3126,1220,0,41,20,16,0.7300000000000001,45000
3127,3127,1220,0,45,10,13,0.7300000000000001,45000
3128,3128,1220,0,33,10,18,0.7300000000000001,45000
3129,3129,1221,1,29,21,24,0.7500000000000001,45000
3130,3130,1221,1,26,12,12,0.7500000000000001,45000
3131,3131,1222,1,34,18,14,0.64,45000
3132,3132,1222,1,34,18,14,0.64,45000
3133,3133,1223,0,48,16,19,0.8300000000000002,45000
3134,3134,1223,0,47,13,26,0.8300000000000002,45000
3135,3135,1224,0,35,14,13,0.6900000000000001,45000
3136,3136,1224,0,41,15,27,0.6900000000000001,45000
3137,3137,1224,0,28,11,20,0.6900000000000001,45000
3138,3138,1225,0,51,16,25,0.8200000000000002,45000
3139,3139,1225,0,33,16,21,0.8200000000000002,45000
3140,3140,1226,0,28,17,16,0.7300000000000001,45000
3141,3141,1226,0,25,20,19,0.7300000000000001,45000
3142,3142,1226,0,53,10,19,0.7300000000000001,45000
3143,3143,1227,0,48,20,19,0.8900000000000002,45000
3144,3144,1227,0,54,13,12,0.8900000000000002,45000
3145,3145,1228,0,27,10,20,0.9400000000000004,45000
3146,3146,1228,0,52,15,14,0.9400000000000004,45000
3147,3147,1228,0,27,10,20,0.9400000000000004,45000
3148,3148,1228,0,31,13,13,0.9400000000000004,45000
3149,3149,1228,0,30,20,15,0.9400000000000004,45000
3150,3150,1229,1,49,12,22,0.7500000000000001,45000
3151,3151,1229,1,49,12,22,0.7500000000000001,45000
3152,3152,1230,1,26,17,27,0.7200000000000001,45000
3153,3153,1230,1,34,13,14,0.7200000000000001,45000
3154,3154,1231,0,53,10,17,0.7300000000000001,45000
3155,3155,1231,0,41,16,21,0.7300000000000001,45000
3156,3156,1231,0,53,10,17,0.7300000000000001,45000
3157,3157,1232,0,52,13,22,0.9000000000000002,45000
3158,3158,1232,0,52,13,22,0.9000000000000002,45000
3159,3159,1232,0,28,18,19,0.9000000000000002,45000
3160,3160,1233,0,24,12,12,0.8000000000000002,45000
3161,3161,1233,0,44,21,23,0.8000000000000002,45000
3162,3162,1233,0,30,14,26,0.8000000000000002,45000
3163,3163,1234,1,25,15,23,0.7100000000000001,45000
3164,3164,1234,1,45,16,20,0.7100000000000001,45000
3165,3165,1235,0,45,12,20,0.7400000000000001,45000
3166,3166,1235,0,45,12,20,0.7400000000000001,45000
3167,3167,1235,0,43,15,18,0.7400000000000001,45000
3168,3168,1236,0,51,12,21,0.9500000000000004,45000
3169,3169,1236,0,41,19,15,0.9500000000000004,45000
3170,3170,1236,0,35,19,22,0.9500000000000004,45000
3171,3171,1237,0,36,13,13,0.8900000000000002,45000
3172,3172,1237,0,36,13,13,0.8900000000000002,45000
3173,3173,1237,0,49,10,19,0.8900000000000002,45000
3174,3174,1237,0,30,19,12,0.8900000000000002,45000
3175,3175,1237,0,38,17,16,0.8900000000000002,45000
3176,3176,1238,0,33,18,19,0.7000000000000001,45000
3177,3177,1238,0,53,18,18,0.7000000000000001,45000
3178,3178,1239,0,27,17,23,0.9300000000000004,45000
3179,3179,1239,0,28,16,26,0.9300000000000004,45000
3180,3180,1239,0,30,17,15,0.9300000000000004,45000
3181,3181,1239,0,30,17,15,0.9300000000000004,45000
3182,3182,1240,1,35,17,13,0.7200000000000001,45000
3183,3183,1240,1,25,16,12,0.7200000000000001,45000
3184,3184,1240,1,27,10,19,0.7200000000000001,45000
3185,3185,1241,1,30,13,17,0.7200000000000001,45000
3186,3186,1241,1,30,17,20,0.7200000000000001,45000
3187,3187,1241,1,52,18,12,0.7200000000000001,45000
3188,3188,1242,0,30,16,19,0.8800000000000002,45000
3189,3189,1242,0,28,10,12,0.8800000000000002,45000
3190,3190,1242,0,42,17,26,0.8800000000000002,45000
3191,3191,1243,0,40,10,18,0.66,45000
3192,3192,1243,0,35,11,21,0.66,45000
3193,3193,1243,0,35,11,21,0.66,45000
3194,3194,1244,0,48,10,22,0.8800000000000002,45000
3195,3195,1244,0,49,17,12,0.8800000000000002,45000
3196,3196,1244,0,53,12,25,0.8800000000000002,45000
3197,3197,1245,0,54,13,23,0.7000000000000001,45000
3198,3198,1245,0,38,16,24,0.7000000000000001,45000
3199,3199,1246,0,42,13,12,0.7700000000000001,45000
3200,3200,1246,0,35,19,12,0.7700000000000001,45000
3201,3201,1246,0,42,13,12,0.7700000000000001,45000
3202,3202,1246,0,35,19,12,0.7700000000000001,45000
3203,3203,1247,0,33,15,26,0.9800000000000004,45000
3204,3204,1247,0,42,21,24,0.9800000000000004,45000
3205,3205,1248,1,37,20,24,0.7200000000000001,45000
3206,3206,1249,0,52,15,20,0.9000000000000002,45000
3207,3207,1249,0,46,20,19,0.9000000000000002,45000
3208,3208,1250,0,42,22,17,0.7900000000000001,45000
3209,3209,1250,0,43,18,22,0.7900000000000001,45000
3210,3210,1251,1,35,19,22,0.8500000000000002,45000
3211,3211,1251,1,26,15,25,0.8500000000000002,45000
3212,3212,1252,0,34,21,18,0.6,45000
3213,3213,1252,0,31,20,19,0.6,45000
3214,3214,1253,0,42,20,17,0.7800000000000001,45000
3215,3215,1253,0,45,12,12,0.7800000000000001,45000
3216,3216,1253,0,33,13,15,0.7800000000000001,45000
3217,3217,1254,0,37,21,17,0.63,45000
3218,3218,1254,0,36,14,23,0.63,45000
3219,3219,1255,0,43,20,21,0.66,45000
3220,3220,1255,0,32,13,25,0.66,45000
3221,3221,1256,0,51,13,13,0.9100000000000004,45000
3222,3222,1256,0,41,17,27,0.9100000000000004,45000
3223,3223,1256,0,54,13,15,0.9100000000000004,45000
3224,3224,1257,0,51,21,13,0.8900000000000002,45000
3225,3225,1257,0,27,10,23,0.8900000000000002,45000
3226,3226,1257,0,47,11,26,0.8900000000000002,45000
3227,3227,1258,0,38,18,12,0.7900000000000001,45000
3228,3228,1258,0,49,14,27,0.7900000000000001,45000
3229,3229,1259,0,47,11,20,0.9600000000000004,45000
3230,3230,1259,0,24,14,15,0.9600000000000004,45000
3231,3231,1259,0,47,11,20,0.9600000000000004,45000
3232,3232,1259,0,29,17,21,0.9600000000000004,45000
3233,3233,1260,0,54,22,26,0.9600000000000004,45000
3234,3234,1260,0,52,16,14,0.9600000000000004,45000
3235,3235,1261,1,27,20,25,0.61,45000
3236,3236,1261,1,24,16,16,0.61,45000
3237,3237,1262,1,51,22,25,0.8400000000000002,45000
3238,3238,1263,1,37,10,18,0.6,45000
3239,3239,1264,0,43,19,18,0.6,45000
3240,3240,1264,0,46,15,17,0.6,45000
3241,3241,1265,0,32,10,15,0.65,45000
3242,3242,1265,0,25,22,20,0.65,45000
3243,3243,1265,0,26,17,22,0.65,45000
3244,3244,1266,0,38,16,15,0.9400000000000004,45000
3245,3245,1266,0,39,22,18,0.9400000000000004,45000
3246,3246,1266,0,29,13,18,0.9400000000000004,45000
3247,3247,1266,0,38,16,15,0.9400000000000004,45000
3248,3248,1267,0,39,20,13,0.61,45000
3249,3249,1267,0,31,10,16,0.61,45000
3250,3250,1267,0,26,21,22,0.61,45000
3251,3251,1268,0,29,21,14,0.7200000000000001,45000
3252,3252,1268,0,50,20,18,0.7200000000000001,45000
3253,3253,1269,0,49,16,24,0.9700000000000004,45000
3254,3254,1269,0,40,13,25,0.9700000000000004,45000
3255,3255,1269,0,28,18,21,0.9700000000000004,45000
3256,3256,1270,1,44,22,25,0.7700000000000001,45000
3257,3257,1271,0,38,16,22,0.7600000000000001,45000
3258,3258,1271,0,27,18,26,0.7600000000000001,45000
3259,3259,1272,0,46,20,18,0.9500000000000004,45000
3260,3260,1272,0,30,18,22,0.9500000000000004,45000
3261,3261,1273,0,24,12,27,0.8800000000000002,45000
3262,3262,1273,0,40,12,17,0.8800000000000002,45000
3263,3263,1273,0,27,13,12,0.8800000000000002,45000
3264,3264,1273,0,45,13,23,0.8800000000000002,45000
3265,3265,1273,0,27,13,12,0.8800000000000002,45000
3266,3266,1274,0,53,19,27,0.9500000000000004,45000
3267,3267,1274,0,24,22,21,0.9500000000000004,45000
3268,3268,1275,0,48,17,22,0.9200000000000004,45000
3269,3269,1275,0,39,16,26,0.9200000000000004,45000
3270,3270,1276,0,54,22,17,0.8000000000000002,45000
3271,3271,1276,0,44,20,17,0.8000000000000002,45000
3272,3272,1277,0,35,19,16,0.8800000000000002,45000
3273,3273,1277,0,49,12,25,0.8800000000000002,45000
3274,3274,1278,0,52,15,15,0.9800000000000004,45000
3275,3275,1278,0,44,16,18,0.9800000000000004,45000
3276,3276,1278,0,44,16,18,0.9800000000000004,45000
3277,3277,1279,1,37,11,12,0.63,45000
3278,3278,1279,1,25,12,20,0.63,45000
3279,3279,1279,1,37,11,12,0.63,45000
3280,3280,1280,0,41,20,20,0.7500000000000001,45000
3281,3281,1280,0,43,17,15,0.7500000000000001,45000
3282,3282,1281,1,24,21,13,0.66,45000
3283,3283,1281,1,24,21,13,0.66,45000
3284,3284,1282,0,38,10,13,0.9600000000000004,45000
3285,3285,1282,0,37,12,16,0.9600000000000004,45000
3286,3286,1282,0,54,12,16,0.9600000000000004,45000
3287,3287,1282,0,54,12,16,0.9600000000000004,45000
3288,3288,1282,0,30,20,17,0.9600000000000004,45000
3289,3289,1283,0,37,21,22,0.67,45000
3290,3290,1283,0,39,12,13,0.67,45000
3291,3291,1284,0,28,17,13,0.8200000000000002,45000
3292,3292,1284,0,43,12,12,0.8200000000000002,45000
3293,3293,1284,0,38,13,14,0.8200000000000002,45000
3294,3294,1284,0,25,20,19,0.8200000000000002,45000
3295,3295,1284,0,25,10,18,0.8200000000000002,45000
3296,3296,1285,0,39,17,23,0.66,45000
3297,3297,1285,0,32,11,24,0.66,45000
3298,3298,1286,1,27,21,24,0.64,45000
3299,3299,1287,0,51,22,25,0.8900000000000002,45000
3300,3300,1287,0,41,19,14,0.8900000000000002,45000
3301,3301,1288,0,34,12,27,0.9900000000000004,45000
3302,3302,1288,0,34,12,27,0.9900000000000004,45000
3303,3303,1288,0,34,12,27,0.9900000000000004,45000
3304,3304,1289,0,28,21,20,0.7400000000000001,45000
3305,3305,1289,0,52,17,23,0.7400000000000001,45000
3306,3306,1290,1,32,20,15,0.62,45000
3307,3307,1290,1,26,12,26,0.62,45000
3308,3308,1290,1,26,12,26,0.62,45000
3309,3309,1291,0,27,14,16,0.9100000000000004,45000
3310,3310,1291,0,52,19,21,0.9100000000000004,45000
3311,3311,1291,0,34,18,15,0.9100000000000004,45000
3312,3312,1292,0,49,19,19,0.8800000000000002,45000
3313,3313,1292,0,41,16,12,0.8800000000000002,45000
3314,3314,1292,0,53,14,13,0.8800000000000002,45000
3315,3315,1293,0,54,12,20,0.9300000000000004,45000
3316,3316,1293,0,33,20,27,0.9300000000000004,45000
3317,3317,1294,1,50,15,17,0.61,45000
3318,3318,1294,1,52,11,20,0.61,45000
3319,3319,1295,1,28,14,27,0.7500000000000001,45000
3320,3320,1295,1,28,14,27,0.7500000000000001,45000
3321,3321,1296,1,50,16,20,0.62,45000
3322,3322,1296,1,32,10,12,0.62,45000
3323,3323,1297,1,54,22,26,0.9400000000000004,45000
3324,3324,1298,1,26,10,24,0.66,45000
3325,3325,1298,1,47,18,18,0.66,45000
3326,3326,1299,1,42,15,27,0.8200000000000002,45000
3327,3327,1300,0,31,18,14,0.61,45000
3328,3328,1300,0,31,22,21,0.61,45000
3329,3329,1301,1,47,10,23,0.66,45000
3330,3330,1301,1,47,10,23,0.66,45000
3331,3331,1302,0,26,22,13,0.8100000000000002,45000
3332,3332,1302,0,44,20,16,0.8100000000000002,45000
3333,3333,1302,0,26,22,13,0.8100000000000002,45000
3334,3334,1302,0,28,12,15,0.8100000000000002,45000
3335,3335,1303,0,26,20,12,0.9200000000000004,45000
3336,3336,1303,0,26,20,12,0.9200000000000004,45000
3337,3337,1303,0,48,16,24,0.9200000000000004,45000
3338,3338,1303,0,26,20,17,0.9200000000000004,45000
3339,3339,1304,0,37,14,21,0.9700000000000004,45000
3340,3340,1304,0,39,18,24,0.9700000000000004,45000
3341,3341,1304,0,38,20,15,0.9700000000000004,45000
3342,3342,1305,0,39,14,18,0.62,45000
3343,3343,1305,0,29,16,15,0.62,45000
3344,3344,1305,0,39,14,18,0.62,45000
3345,3345,1306,0,38,22,15,0.9400000000000004,45000
3346,3346,1306,0,51,22,26,0.9400000000000004,45000
3347,3347,1307,0,31,20,18,0.7500000000000001,45000
3348,3348,1307,0,31,20,18,0.7500000000000001,45000
3349,3349,1308,0,27,13,14,0.8900000000000002,45000
3350,3350,1308,0,27,13,14,0.8900000000000002,45000
3351,3351,1308,0,37,15,21,0.8900000000000002,45000
3352,3352,1308,0,46,14,23,0.8900000000000002,45000
3353,3353,1309,0,38,14,19,0.7500000000000001,45000
3354,3354,1309,0,35,12,21,0.7500000000000001,45000
3355,3355,1310,0,27,16,22,0.9500000000000004,45000
3356,3356,1310,0,51,11,25,0.9500000000000004,45000
3357,3357,1310,0,27,16,22,0.9500000000000004,45000
3358,3358,1311,1,30,18,26,0.65,45000
3359,3359,1311,1,30,18,26,0.65,45000
3360,3360,1312,0,45,21,16,0.8900000000000002,45000
3361,3361,1312,0,42,15,18,0.8900000000000002,45000
3362,3362,1313,0,40,14,27,0.7200000000000001,45000
3363,3363,1313,0,40,14,27,0.7200000000000001,45000
3364,3364,1314,1,39,11,20,0.62,45000
3365,3365,1314,1,42,16,16,0.62,45000
3366,3366,1315,1,30,13,14,0.68,45000
3367,3367,1315,1,44,11,27,0.68,45000
3368,3368,1316,0,50,19,20,0.9900000000000004,45000
3369,3369,1316,0,34,12,18,0.9900000000000004,45000
3370,3370,1316,0,43,10,22,0.9900000000000004,45000
3371,3371,1317,0,32,18,27,0.8800000000000002,45000
3372,3372,1317,0,26,13,12,0.8800000000000002,45000
3373,3373,1317,0,53,10,12,0.8800000000000002,45000
3374,3374,1317,0,26,13,12,0.8800000000000002,45000
3375,3375,1317,0,53,10,12,0.8800000000000002,45000
3376,3376,1318,0,34,19,27,0.62,45000
3377,3377,1318,0,33,21,15,0.62,45000
3378,3378,1319,0,31,15,12,0.9400000000000004,45000
3379,3379,1319,0,49,20,22,0.9400000000000004,45000
3380,3380,1319,0,31,15,12,0.9400000000000004,45000
3381,3381,1319,0,31,18,16,0.9400000000000004,45000
3382,3382,1320,1,41,17,20,0.63,45000
3383,3383,1320,1,25,19,22,0.63,45000
3384,3384,1321,0,30,22,13,0.7600000000000001,45000
3385,3385,1321,0,30,22,13,0.7600000000000001,45000
3386,3386,1321,0,47,10,15,0.7600000000000001,45000
3387,3387,1322,1,34,18,26,0.7500000000000001,45000
3388,3388,1323,0,47,15,20,0.8700000000000002,45000
3389,3389,1323,0,47,15,20,0.8700000000000002,45000
3390,3390,1323,0,31,15,21,0.8700000000000002,45000
3391,3391,1324,0,27,20,27,0.64,45000
3392,3392,1324,0,35,16,13,0.64,45000
3393,3393,1325,0,26,13,27,0.8900000000000002,45000
3394,3394,1325,0,28,18,23,0.8900000000000002,45000
3395,3395,1325,0,40,14,12,0.8900000000000002,45000
3396,3396,1325,0,43,11,12,0.8900000000000002,45000
3397,3397,1326,0,44,15,16,0.8000000000000002,45000
3398,3398,1326,0,44,15,16,0.8000000000000002,45000
3399,3399,1327,1,42,20,27,0.6,45000
3400,3400,1328,1,24,20,25,0.7800000000000001,45000
3401,3401,1328,1,24,20,25,0.7800000000000001,45000
3402,3402,1329,1,43,12,24,0.67,45000
3403,3403,1329,1,45,19,12,0.67,45000
3404,3404,1330,0,51,13,22,0.9500000000000004,45000
3405,3405,1330,0,44,18,18,0.9500000000000004,45000
3406,3406,1331,1,28,20,14,0.7800000000000001,45000
3407,3407,1331,1,47,11,20,0.7800000000000001,45000
3408,3408,1331,1,34,20,14,0.7800000000000001,45000
3409,3409,1332,0,36,13,19,0.9800000000000004,45000
3410,3410,1332,0,52,18,21,0.9800000000000004,45000
3411,3411,1332,0,36,13,19,0.9800000000000004,45000
3412,3412,1332,0,25,10,15,0.9800000000000004,45000
3413,3413,1333,1,52,20,18,0.7800000000000001,45000
3414,3414,1333,1,39,12,20,0.7800000000000001,45000
3415,3415,1334,0,32,15,21,0.66,45000
3416,3416,1334,0,34,18,27,0.66,45000
3417,3417,1335,0,49,21,12,0.8600000000000002,45000
3418,3418,1335,0,27,21,22,0.8600000000000002,45000
3419,3419,1335,0,29,11,17,0.8600000000000002,45000
3420,3420,1335,0,25,21,16,0.8600000000000002,45000
3421,3421,1336,0,27,11,15,0.7800000000000001,45000
3422,3422,1336,0,52,11,21,0.7800000000000001,45000
3423,3423,1336,0,39,12,24,0.7800000000000001,45000
3424,3424,1336,0,27,11,15,0.7800000000000001,45000
3425,3425,1337,0,24,16,17,0.9900000000000004,45000
3426,3426,1337,0,33,19,21,0.9900000000000004,45000
3427,3427,1337,0,38,20,13,0.9900000000000004,45000
3428,3428,1337,0,33,17,16,0.9900000000000004,45000
3429,3429,1338,0,46,16,19,0.9800000000000004,45000
3430,3430,1338,0,46,16,19,0.9800000000000004,45000
3431,3431,1338,0,39,16,20,0.9800000000000004,45000
3432,3432,1339,0,49,15,15,0.8900000000000002,45000
3433,3433,1339,0,48,20,21,0.8900000000000002,45000
3434,3434,1340,1,53,11,26,0.8200000000000002,45000
3435,3435,1341,1,33,13,24,0.7500000000000001,45000
3436,3436,1342,0,36,16,17,0.9400000000000004,45000
3437,3437,1342,0,54,22,26,0.9400000000000004,45000
3438,3438,1343,0,24,11,22,0.63,45000
3439,3439,1343,0,29,10,26,0.63,45000
3440,3440,1343,0,49,19,16,0.63,45000
3441,3441,1344,0,51,11,13,0.66,45000
3442,3442,1344,0,51,11,13,0.66,45000
3443,3443,1344,0,51,11,13,0.66,45000
3444,3444,1344,0,30,11,21,0.66,45000
3445,3445,1345,0,24,12,14,0.8800000000000002,45000
3446,3446,1345,0,48,10,13,0.8800000000000002,45000
3447,3447,1345,0,24,12,14,0.8800000000000002,45000
3448,3448,1345,0,52,19,25,0.8800000000000002,45000
3449,3449,1346,0,39,13,21,0.7400000000000001,45000
3450,3450,1346,0,30,17,25,0.7400000000000001,45000
3451,3451,1347,0,29,14,25,0.6,45000
3452,3452,1347,0,38,16,13,0.6,45000
3453,3453,1347,0,38,16,13,0.6,45000
3454,3454,1348,0,41,19,22,0.7500000000000001,45000
3455,3455,1348,0,30,20,22,0.7500000000000001,45000
3456,3456,1349,0,38,21,22,0.9000000000000002,45000
3457,3457,1349,0,26,20,18,0.9000000000000002,45000
3458,3458,1349,0,45,19,12,0.9000000000000002,45000
3459,3459,1350,0,42,12,13,0.7400000000000001,45000
3460,3460,1350,0,42,12,13,0.7400000000000001,45000
3461,3461,1350,0,32,12,21,0.7400000000000001,45000
3462,3462,1350,0,32,12,21,0.7400000000000001,45000
3463,3463,1351,0,38,13,18,0.9300000000000004,45000
3464,3464,1351,0,47,22,14,0.9300000000000004,45000
3465,3465,1351,0,24,14,13,0.9300000000000004,45000
3466,3466,1351,0,24,14,13,0.9300000000000004,45000
3467,3467,1351,0,24,14,13,0.9300000000000004,45000
3468,3468,1352,0,35,19,22,0.8800000000000002,45000
3469,3469,1352,0,44,17,24,0.8800000000000002,45000
3470,3470,1353,0,40,16,18,0.9900000000000004,45000
3471,3471,1353,0,33,20,13,0.9900000000000004,45000
3472,3472,1353,0,43,10,22,0.9900000000000004,45000
3473,3473,1353,0,51,15,12,0.9900000000000004,45000
3474,3474,1354,1,52,12,22,0.67,45000
3475,3475,1354,1,35,13,25,0.67,45000
3476,3476,1355,0,31,11,26,0.67,45000
3477,3477,1355,0,49,15,18,0.67,45000
3478,3478,1356,0,51,12,19,0.7300000000000001,45000
3479,3479,1356,0,51,14,21,0.7300000000000001,45000
3480,3480,1357,0,54,11,13,0.8600000000000002,45000
3481,3481,1357,0,54,11,13,0.8600000000000002,45000
3482,3482,1357,0,35,17,22,0.8600000000000002,45000
3483,3483,1358,0,36,12,16,0.9600000000000004,45000
3484,3484,1358,0,36,12,16,0.9600000000000004,45000
3485,3485,1358,0,36,12,16,0.9600000000000004,45000
3486,3486,1358,0,52,18,15,0.9600000000000004,45000
3487,3487,1359,0,26,18,13,1.0000000000000004,45000
3488,3488,1359,0,26,18,13,1.0000000000000004,45000
3489,3489,1359,0,31,15,22,1.0000000000000004,45000
3490,3490,1359,0,31,15,22,1.0000000000000004,45000
3491,3491,1359,0,41,15,13,1.0000000000000004,45000
3492,3492,1360,0,51,16,18,1.0000000000000004,45000
3493,3493,1360,0,50,20,21,1.0000000000000004,45000
3494,3494,1361,1,48,14,21,0.7500000000000001,45000
3495,3495,1361,1,43,11,15,0.7500000000000001,45000
3496,3496,1362,0,43,18,13,0.8400000000000002,45000
3497,3497,1362,0,51,22,14,0.8400000000000002,45000
3498,3498,1362,0,49,17,14,0.8400000000000002,45000
3499,3499,1363,1,30,11,21,0.7400000000000001,45000
3500,3500,1363,1,24,13,20,0.7400000000000001,45000
3501,3501,1363,1,34,21,19,0.7400000000000001,45000
3502,3502,1364,0,40,10,23,0.9600000000000004,45000
3503,3503,1364,0,48,19,19,0.9600000000000004,45000
3504,3504,1364,0,38,17,21,0.9600000000000004,45000
3505,3505,1365,0,33,19,22,0.7000000000000001,45000
3506,3506,1365,0,48,16,17,0.7000000000000001,45000
3507,3507,1366,1,24,18,16,0.61,45000
3508,3508,1366,1,40,15,23,0.61,45000
3509,3509,1367,1,35,20,14,0.7400000000000001,45000
3510,3510,1367,1,30,22,21,0.7400000000000001,45000
3511,3511,1368,0,52,19,17,0.7800000000000001,45000
3512,3512,1368,0,41,11,27,0.7800000000000001,45000
3513,3513,1369,1,49,20,13,0.8200000000000002,45000
3514,3514,1369,1,49,20,13,0.8200000000000002,45000
3515,3515,1370,1,30,11,19,0.8300000000000002,45000
3516,3516,1370,1,30,20,22,0.8300000000000002,45000
3517,3517,1370,1,30,11,19,0.8300000000000002,45000
3518,3518,1370,1,30,11,19,0.8300000000000002,45000
3519,3519,1371,0,26,13,18,0.7900000000000001,45000
3520,3520,1371,0,54,11,19,0.7900000000000001,45000
3521,3521,1371,0,32,14,15,0.7900000000000001,45000
3522,3522,1371,0,52,13,14,0.7900000000000001,45000
3523,3523,1372,0,30,13,16,0.63,45000
3524,3524,1372,0,50,18,14,0.63,45000
3525,3525,1372,0,38,11,20,0.63,45000
3526,3526,1373,0,32,19,26,0.9600000000000004,45000
3527,3527,1373,0,39,16,12,0.9600000000000004,45000
3528,3528,1373,0,35,12,26,0.9600000000000004,45000
3529,3529,1374,1,40,10,23,0.66,45000
3530,3530,1374,1,50,10,17,0.66,45000
3531,3531,1375,1,38,21,23,0.6900000000000001,45000
3532,3532,1376,0,39,11,20,0.68,45000
3533,3533,1376,0,39,11,20,0.68,45000
3534,3534,1376,0,40,13,19,0.68,45000
3535,3535,1377,0,29,13,21,0.9100000000000004,45000
3536,3536,1377,0,24,15,20,0.9100000000000004,45000
3537,3537,1377,0,52,15,20,0.9100000000000004,45000
3538,3538,1378,1,33,19,27,0.9500000000000004,45000
3539,3539,1378,1,30,20,22,0.9500000000000004,45000
3540,3540,1379,0,38,12,14,0.7200000000000001,45000
3541,3541,1379,0,29,19,27,0.7200000000000001,45000
3542,3542,1379,0,33,10,26,0.7200000000000001,45000
3543,3543,1380,0,32,10,22,0.8600000000000002,45000
3544,3544,1380,0,31,11,13,0.8600000000000002,45000
3545,3545,1380,0,26,19,21,0.8600000000000002,45000
3546,3546,1380,0,42,14,21,0.8600000000000002,45000
3547,3547,1381,0,38,17,14,0.7200000000000001,45000
3548,3548,1381,0,49,20,20,0.7200000000000001,45000
3549,3549,1382,0,35,16,12,0.8800000000000002,45000
3550,3550,1382,0,51,19,19,0.8800000000000002,45000
3551,3551,1382,0,34,13,22,0.8800000000000002,45000
3552,3552,1383,0,32,20,16,1.0000000000000004,45000
3553,3553,1383,0,45,14,22,1.0000000000000004,45000
3554,3554,1383,0,39,22,17,1.0000000000000004,45000
3555,3555,1384,0,24,13,12,0.8100000000000002,45000
3556,3556,1384,0,25,16,27,0.8100000000000002,45000
3557,3557,1384,0,32,16,19,0.8100000000000002,45000
3558,3558,1384,0,32,16,19,0.8100000000000002,45000
3559,3559,1385,1,50,19,25,0.61,45000
3560,3560,1386,0,26,11,18,0.8500000000000002,45000
3561,3561,1386,0,42,16,19,0.8500000000000002,45000
3562,3562,1386,0,48,11,23,0.8500000000000002,45000
3563,3563,1387,1,35,10,22,0.6,45000
3564,3564,1387,1,52,16,18,0.6,45000
3565,3565,1388,0,43,13,17,0.7900000000000001,45000
3566,3566,1388,0,33,15,21,0.7900000000000001,45000
