,Unnamed: 0,发车号,if_loaded,SKU长度,SKU宽度,SKU高度,load_parameter,车辆总容积(m3)
3992,3992,1485,1,36,10,20,0.61,45000
3993,3993,1485,1,39,21,13,0.61,45000
3994,3994,1486,0,39,12,20,0.9200000000000004,45000
3995,3995,1486,0,29,16,26,0.9200000000000004,45000
3996,3996,1486,0,31,17,14,0.9200000000000004,45000
3997,3997,1487,0,44,19,25,0.9400000000000004,45000
3998,3998,1487,0,48,22,17,0.9400000000000004,45000
3999,3999,1488,1,42,13,12,0.63,45000
4000,4000,1488,1,42,13,12,0.63,45000
4001,4001,1488,1,27,12,20,0.63,45000
4002,4002,1488,1,42,13,12,0.63,45000
4003,4003,1489,0,30,16,15,0.8700000000000002,45000
4004,4004,1489,0,30,16,15,0.8700000000000002,45000
4005,4005,1489,0,30,16,26,0.8700000000000002,45000
4006,4006,1489,0,30,16,15,0.8700000000000002,45000
4007,4007,1489,0,34,11,12,0.8700000000000002,45000
4008,4008,1490,1,42,11,22,0.7500000000000001,45000
4009,4009,1490,1,52,14,27,0.7500000000000001,45000
4010,4010,1491,0,31,13,23,0.9900000000000004,45000
4011,4011,1491,0,49,11,12,0.9900000000000004,45000
4012,4012,1491,0,46,21,27,0.9900000000000004,45000
4013,4013,1492,1,38,19,23,0.7300000000000001,45000
4014,4014,1493,0,50,16,23,0.8300000000000002,45000
4015,4015,1493,0,50,16,23,0.8300000000000002,45000
4016,4016,1494,0,38,22,13,0.8500000000000002,45000
4017,4017,1494,0,38,22,13,0.8500000000000002,45000
4018,4018,1494,0,38,22,13,0.8500000000000002,45000
4019,4019,1495,1,46,21,14,0.7300000000000001,45000
4020,4020,1495,1,46,21,14,0.7300000000000001,45000
4021,4021,1496,1,30,20,27,0.62,45000
4022,4022,1497,0,29,17,19,0.8200000000000002,45000
4023,4023,1497,0,52,18,25,0.8200000000000002,45000
4024,4024,1498,0,27,22,22,0.9800000000000004,45000
4025,4025,1498,0,53,15,23,0.9800000000000004,45000
4026,4026,1499,0,42,13,21,0.8000000000000002,45000
4027,4027,1499,0,29,10,22,0.8000000000000002,45000
4028,4028,1499,0,50,10,18,0.8000000000000002,45000
4029,4029,1499,0,29,10,22,0.8000000000000002,45000
4030,4030,1500,0,27,18,23,0.8500000000000002,45000
4031,4031,1500,0,29,11,17,0.8500000000000002,45000
4032,4032,1500,0,29,11,17,0.8500000000000002,45000
4033,4033,1500,0,27,18,23,0.8500000000000002,45000
4034,4034,1501,1,45,20,25,0.8900000000000002,45000
4035,4035,1502,1,49,15,24,0.62,45000
4036,4036,1503,0,34,21,21,0.8900000000000002,45000
4037,4037,1503,0,37,12,20,0.8900000000000002,45000
4038,4038,1503,0,32,14,23,0.8900000000000002,45000
4039,4039,1504,0,49,17,14,1.0000000000000004,45000
4040,4040,1504,0,49,17,14,1.0000000000000004,45000
4041,4041,1504,0,37,11,22,1.0000000000000004,45000
4042,4042,1504,0,36,15,12,1.0000000000000004,45000
4043,4043,1505,0,52,20,21,0.9900000000000004,45000
4044,4044,1505,0,38,21,21,0.9900000000000004,45000
4045,4045,1506,0,37,16,25,0.7400000000000001,45000
4046,4046,1506,0,27,12,20,0.7400000000000001,45000
4047,4047,1506,0,35,18,15,0.7400000000000001,45000
4048,4048,1507,0,43,15,13,0.9800000000000004,45000
4049,4049,1507,0,45,12,26,0.9800000000000004,45000
4050,4050,1507,0,46,19,14,0.9800000000000004,45000
4051,4051,1507,0,43,15,13,0.9800000000000004,45000
4052,4052,1508,0,28,11,15,0.7100000000000001,45000
4053,4053,1508,0,35,12,17,0.7100000000000001,45000
4054,4054,1508,0,37,12,15,0.7100000000000001,45000
4055,4055,1508,0,37,19,16,0.7100000000000001,45000
4056,4056,1509,0,43,16,21,0.9800000000000004,45000
4057,4057,1509,0,37,12,27,0.9800000000000004,45000
4058,4058,1509,0,43,16,21,0.9800000000000004,45000
4059,4059,1510,1,42,22,16,0.7400000000000001,45000
4060,4060,1510,1,47,12,25,0.7400000000000001,45000
4061,4061,1511,0,41,13,19,0.9800000000000004,45000
4062,4062,1511,0,24,17,27,0.9800000000000004,45000
4063,4063,1511,0,53,13,13,0.9800000000000004,45000
4064,4064,1511,0,24,17,27,0.9800000000000004,45000
4065,4065,1512,1,38,11,21,0.7200000000000001,45000
4066,4066,1512,1,29,22,20,0.7200000000000001,45000
4067,4067,1513,1,44,21,22,0.7900000000000001,45000
4068,4068,1514,1,50,14,25,0.7300000000000001,45000
4069,4069,1515,1,54,11,14,0.7100000000000001,45000
4070,4070,1515,1,54,11,14,0.7100000000000001,45000
4071,4071,1515,1,49,12,24,0.7100000000000001,45000
4072,4072,1516,1,50,10,22,0.65,45000
4073,4073,1516,1,33,22,15,0.65,45000
4074,4074,1517,0,25,20,22,0.9700000000000004,45000
4075,4075,1517,0,25,20,22,0.9700000000000004,45000
4076,4076,1517,0,28,22,16,0.9700000000000004,45000
4077,4077,1518,0,34,21,25,0.9600000000000004,45000
4078,4078,1518,0,36,22,13,0.9600000000000004,45000
4079,4079,1519,1,42,19,27,0.9000000000000002,45000
4080,4080,1520,1,45,22,27,0.8300000000000002,45000
4081,4081,1521,0,25,10,16,0.8700000000000002,45000
4082,4082,1521,0,31,13,27,0.8700000000000002,45000
4083,4083,1521,0,54,14,23,0.8700000000000002,45000
4084,4084,1522,0,54,11,16,0.7800000000000001,45000
4085,4085,1522,0,35,12,14,0.7800000000000001,45000
4086,4086,1522,0,28,17,18,0.7800000000000001,45000
4087,4087,1522,0,54,11,16,0.7800000000000001,45000
4088,4088,1523,1,50,22,22,0.8800000000000002,45000
4089,4089,1524,0,26,14,16,0.8500000000000002,45000
4090,4090,1524,0,26,14,16,0.8500000000000002,45000
4091,4091,1524,0,26,14,16,0.8500000000000002,45000
4092,4092,1524,0,29,22,19,0.8500000000000002,45000
4093,4093,1525,1,34,11,16,0.63,45000
4094,4094,1525,1,35,13,23,0.63,45000
4095,4095,1526,0,33,15,13,0.9600000000000004,45000
4096,4096,1526,0,32,15,16,0.9600000000000004,45000
4097,4097,1526,0,32,15,16,0.9600000000000004,45000
4098,4098,1526,0,33,15,13,0.9600000000000004,45000
4099,4099,1526,0,36,11,21,0.9600000000000004,45000
4100,4100,1527,0,28,21,17,0.8700000000000002,45000
4101,4101,1527,0,28,21,17,0.8700000000000002,45000
4102,4102,1527,0,41,13,19,0.8700000000000002,45000
4103,4103,1528,1,41,10,24,0.62,45000
4104,4104,1528,1,44,13,21,0.62,45000
4105,4105,1529,0,49,13,14,0.8700000000000002,45000
4106,4106,1529,0,36,17,24,0.8700000000000002,45000
4107,4107,1530,1,38,18,14,0.62,45000
4108,4108,1530,1,38,18,14,0.62,45000
4109,4109,1531,0,52,21,23,0.9200000000000004,45000
4110,4110,1531,0,26,17,27,0.9200000000000004,45000
4111,4111,1532,0,45,20,14,0.8700000000000002,45000
4112,4112,1532,0,45,20,14,0.8700000000000002,45000
4113,4113,1532,0,45,20,14,0.8700000000000002,45000
4114,4114,1533,0,24,20,21,0.7400000000000001,45000
4115,4115,1533,0,42,16,23,0.7400000000000001,45000
4116,4116,1534,0,51,14,15,0.9100000000000004,45000
4117,4117,1534,0,24,20,12,0.9100000000000004,45000
4118,4118,1534,0,40,13,27,0.9100000000000004,45000
4119,4119,1535,1,29,19,25,0.67,45000
4120,4120,1535,1,30,10,18,0.67,45000
4121,4121,1536,1,37,20,24,0.7100000000000001,45000
4122,4122,1537,0,24,11,13,0.7700000000000001,45000
4123,4123,1537,0,24,11,13,0.7700000000000001,45000
4124,4124,1537,0,44,21,23,0.7700000000000001,45000
4125,4125,1538,1,53,12,16,0.7900000000000001,45000
4126,4126,1538,1,53,12,16,0.7900000000000001,45000
4127,4127,1538,1,53,12,16,0.7900000000000001,45000
4128,4128,1539,0,46,11,18,0.7500000000000001,45000
4129,4129,1539,0,24,22,15,0.7500000000000001,45000
4130,4130,1540,0,37,17,20,0.8200000000000002,45000
4131,4131,1540,0,52,16,23,0.8200000000000002,45000
4132,4132,1541,0,38,14,23,0.7200000000000001,45000
4133,4133,1541,0,34,19,20,0.7200000000000001,45000
4134,4134,1542,0,46,17,16,0.8900000000000002,45000
4135,4135,1542,0,28,15,19,0.8900000000000002,45000
4136,4136,1542,0,46,17,16,0.8900000000000002,45000
4137,4137,1543,0,26,12,27,0.63,45000
4138,4138,1543,0,48,14,20,0.63,45000
4139,4139,1544,0,41,20,18,0.64,45000
4140,4140,1544,0,40,15,22,0.64,45000
4141,4141,1545,0,38,13,22,0.9800000000000004,45000
4142,4142,1545,0,47,17,22,0.9800000000000004,45000
4143,4143,1545,0,31,15,14,0.9800000000000004,45000
4144,4144,1546,0,43,14,13,0.7600000000000001,45000
4145,4145,1546,0,32,17,24,0.7600000000000001,45000
4146,4146,1546,0,52,13,15,0.7600000000000001,45000
4147,4147,1547,0,39,19,26,0.8200000000000002,45000
4148,4148,1547,0,24,20,17,0.8200000000000002,45000
4149,4149,1547,0,35,13,12,0.8200000000000002,45000
4150,4150,1548,0,41,21,26,0.8700000000000002,45000
4151,4151,1548,0,54,21,12,0.8700000000000002,45000
4152,4152,1549,0,45,14,16,0.64,45000
4153,4153,1549,0,35,17,20,0.64,45000
4154,4154,1550,1,54,19,27,0.7700000000000001,45000
4155,4155,1551,1,39,21,19,0.63,45000
4156,4156,1551,1,53,11,18,0.63,45000
4157,4157,1552,0,52,16,15,0.7300000000000001,45000
4158,4158,1552,0,52,16,15,0.7300000000000001,45000
4159,4159,1552,0,28,14,18,0.7300000000000001,45000
4160,4160,1553,0,34,19,22,0.7400000000000001,45000
4161,4161,1553,0,34,19,22,0.7400000000000001,45000
4162,4162,1554,0,27,22,21,1.0000000000000004,45000
4163,4163,1554,0,41,13,25,1.0000000000000004,45000
4164,4164,1554,0,50,13,13,1.0000000000000004,45000
4165,4165,1555,0,48,11,22,0.9600000000000004,45000
4166,4166,1555,0,37,14,17,0.9600000000000004,45000
4167,4167,1555,0,42,14,14,0.9600000000000004,45000
4168,4168,1555,0,42,14,14,0.9600000000000004,45000
4169,4169,1556,0,34,22,23,0.8700000000000002,45000
4170,4170,1556,0,34,22,23,0.8700000000000002,45000
4171,4171,1557,0,42,18,24,0.9200000000000004,45000
4172,4172,1557,0,36,11,24,0.9200000000000004,45000
4173,4173,1557,0,27,15,12,0.9200000000000004,45000
4174,4174,1557,0,25,18,15,0.9200000000000004,45000
4175,4175,1558,1,53,16,14,0.64,45000
4176,4176,1558,1,25,12,27,0.64,45000
4177,4177,1559,0,38,15,13,0.9300000000000004,45000
4178,4178,1559,0,38,15,13,0.9300000000000004,45000
4179,4179,1559,0,38,15,13,0.9300000000000004,45000
4180,4180,1559,0,38,15,13,0.9300000000000004,45000
4181,4181,1559,0,31,14,27,0.9300000000000004,45000
4182,4182,1560,0,36,14,14,1.0000000000000004,45000
4183,4183,1560,0,45,15,13,1.0000000000000004,45000
4184,4184,1560,0,36,14,14,1.0000000000000004,45000
4185,4185,1560,0,45,15,13,1.0000000000000004,45000
4186,4186,1560,0,34,10,19,1.0000000000000004,45000
4187,4187,1561,1,30,21,18,0.8100000000000002,45000
4188,4188,1561,1,30,21,18,0.8100000000000002,45000
4189,4189,1561,1,30,21,18,0.8100000000000002,45000
4190,4190,1562,0,42,18,26,0.8400000000000002,45000
4191,4191,1562,0,44,15,15,0.8400000000000002,45000
4192,4192,1563,0,31,10,22,0.9700000000000004,45000
4193,4193,1563,0,31,10,22,0.9700000000000004,45000
4194,4194,1563,0,50,11,21,0.9700000000000004,45000
4195,4195,1563,0,31,10,22,0.9700000000000004,45000
4196,4196,1563,0,36,19,13,0.9700000000000004,45000
4197,4197,1564,0,52,17,16,0.9900000000000004,45000
4198,4198,1564,0,52,17,16,0.9900000000000004,45000
4199,4199,1564,0,31,10,17,0.9900000000000004,45000
4200,4200,1564,0,31,10,17,0.9900000000000004,45000
4201,4201,1565,1,32,20,25,0.63,45000
4202,4202,1566,0,25,15,12,0.64,45000
4203,4203,1566,0,25,15,12,0.64,45000
4204,4204,1566,0,25,15,12,0.64,45000
4205,4205,1566,0,28,13,12,0.64,45000
4206,4206,1566,0,28,13,12,0.64,45000
4207,4207,1566,0,28,13,12,0.64,45000
4208,4208,1567,1,50,20,27,0.9500000000000004,45000
4209,4209,1568,0,38,16,27,0.9200000000000004,45000
4210,4210,1568,0,24,19,13,0.9200000000000004,45000
4211,4211,1568,0,38,16,27,0.9200000000000004,45000
4212,4212,1569,0,33,11,20,0.9600000000000004,45000
4213,4213,1569,0,46,19,25,0.9600000000000004,45000
4214,4214,1570,0,54,12,19,0.8700000000000002,45000
4215,4215,1570,0,54,12,19,0.8700000000000002,45000
4216,4216,1570,0,31,13,23,0.8700000000000002,45000
4217,4217,1571,0,42,20,15,0.9000000000000002,45000
4218,4218,1571,0,42,20,15,0.9000000000000002,45000
4219,4219,1571,0,42,20,15,0.9000000000000002,45000
4220,4220,1572,0,40,20,13,0.9500000000000004,45000
4221,4221,1572,0,44,15,12,0.9500000000000004,45000
4222,4222,1572,0,44,15,12,0.9500000000000004,45000
4223,4223,1572,0,40,20,13,0.9500000000000004,45000
4224,4224,1573,0,27,22,23,0.8100000000000002,45000
4225,4225,1573,0,39,21,13,0.8100000000000002,45000
4226,4226,1574,1,44,10,27,0.8200000000000002,45000
4227,4227,1574,1,44,10,27,0.8200000000000002,45000
4228,4228,1575,0,46,13,23,0.8900000000000002,45000
4229,4229,1575,0,46,13,23,0.8900000000000002,45000
4230,4230,1576,0,25,15,18,0.8400000000000002,45000
4231,4231,1576,0,25,15,18,0.8400000000000002,45000
4232,4232,1576,0,25,15,18,0.8400000000000002,45000
4233,4233,1576,0,26,17,13,0.8400000000000002,45000
4234,4234,1576,0,26,17,13,0.8400000000000002,45000
4235,4235,1576,0,26,17,13,0.8400000000000002,45000
4236,4236,1577,0,39,20,15,0.9100000000000004,45000
4237,4237,1577,0,39,20,15,0.9100000000000004,45000
4238,4238,1577,0,50,11,12,0.9100000000000004,45000
4239,4239,1577,0,31,12,25,0.9100000000000004,45000
4240,4240,1578,0,48,16,22,0.7000000000000001,45000
4241,4241,1578,0,52,10,14,0.7000000000000001,45000
4242,4242,1579,0,35,21,19,0.9500000000000004,45000
4243,4243,1579,0,34,15,14,0.9500000000000004,45000
4244,4244,1579,0,46,22,13,0.9500000000000004,45000
4245,4245,1580,0,52,10,20,0.7900000000000001,45000
4246,4246,1580,0,52,10,20,0.7900000000000001,45000
4247,4247,1580,0,29,16,15,0.7900000000000001,45000
4248,4248,1580,0,29,16,15,0.7900000000000001,45000
4249,4249,1581,0,27,12,14,0.8100000000000002,45000
4250,4250,1581,0,27,12,14,0.8100000000000002,45000
4251,4251,1581,0,35,14,19,0.8100000000000002,45000
4252,4252,1581,0,35,14,19,0.8100000000000002,45000
4253,4253,1582,0,53,19,20,0.8600000000000002,45000
4254,4254,1582,0,32,20,16,0.8600000000000002,45000
4255,4255,1583,0,49,18,23,0.8700000000000002,45000
4256,4256,1583,0,52,10,16,0.8700000000000002,45000
4257,4257,1583,0,52,10,16,0.8700000000000002,45000
4258,4258,1584,0,44,22,20,0.8000000000000002,45000
4259,4259,1584,0,31,17,13,0.8000000000000002,45000
4260,4260,1585,0,52,15,14,0.8300000000000002,45000
4261,4261,1585,0,52,15,14,0.8300000000000002,45000
4262,4262,1585,0,52,15,14,0.8300000000000002,45000
4263,4263,1586,0,30,19,27,0.7400000000000001,45000
4264,4264,1586,0,37,18,13,0.7400000000000001,45000
4265,4265,1586,0,37,18,13,0.7400000000000001,45000
4266,4266,1587,0,45,16,17,0.8200000000000002,45000
4267,4267,1587,0,46,17,21,0.8200000000000002,45000
4268,4268,1588,0,41,12,20,0.67,45000
4269,4269,1588,0,41,12,20,0.67,45000
4270,4270,1588,0,41,17,14,0.67,45000
4271,4271,1589,0,50,22,16,0.8400000000000002,45000
4272,4272,1589,0,50,22,16,0.8400000000000002,45000
4273,4273,1590,1,33,11,12,0.7100000000000001,45000
4274,4274,1590,1,33,11,12,0.7100000000000001,45000
4275,4275,1590,1,33,11,12,0.7100000000000001,45000
4276,4276,1591,1,46,16,19,0.63,45000
4277,4277,1592,0,48,11,12,0.7300000000000001,45000
4278,4278,1592,0,49,15,12,0.7300000000000001,45000
4279,4279,1592,0,35,18,22,0.7300000000000001,45000
4280,4280,1593,0,40,18,26,0.8600000000000002,45000
4281,4281,1593,0,26,21,17,0.8600000000000002,45000
4282,4282,1593,0,39,11,13,0.8600000000000002,45000
4283,4283,1594,1,30,12,15,0.68,45000
4284,4284,1594,1,30,12,15,0.68,45000
4285,4285,1594,1,30,12,15,0.68,45000
4286,4286,1594,1,26,11,23,0.68,45000
4287,4287,1594,1,26,11,23,0.68,45000
4288,4288,1595,1,24,17,19,0.64,45000
4289,4289,1595,1,24,17,19,0.64,45000
4290,4290,1595,1,24,17,19,0.64,45000
4291,4291,1596,1,54,18,25,0.7900000000000001,45000
4292,4292,1597,0,37,14,26,0.8700000000000002,45000
4293,4293,1597,0,24,22,12,0.8700000000000002,45000
4294,4294,1597,0,37,14,26,0.8700000000000002,45000
4295,4295,1598,1,49,12,14,0.63,45000
4296,4296,1598,1,49,13,22,0.63,45000
4297,4297,1599,0,40,18,27,0.8000000000000002,45000
4298,4298,1599,0,46,21,12,0.8000000000000002,45000
4299,4299,1600,0,53,21,16,1.0000000000000004,45000
4300,4300,1600,0,49,18,15,1.0000000000000004,45000
4301,4301,1600,0,49,18,15,1.0000000000000004,45000
4302,4302,1601,0,37,14,12,0.7100000000000001,45000
4303,4303,1601,0,37,14,12,0.7100000000000001,45000
4304,4304,1601,0,37,14,12,0.7100000000000001,45000
4305,4305,1601,0,24,21,18,0.7100000000000001,45000
4306,4306,1602,0,43,15,24,0.9900000000000004,45000
4307,4307,1602,0,38,20,12,0.9900000000000004,45000
4308,4308,1602,0,43,15,24,0.9900000000000004,45000
4309,4309,1603,0,33,12,24,0.6900000000000001,45000
4310,4310,1603,0,33,12,24,0.6900000000000001,45000
4311,4311,1603,0,33,12,24,0.6900000000000001,45000
4312,4312,1604,0,39,12,19,0.9400000000000004,45000
4313,4313,1604,0,39,12,19,0.9400000000000004,45000
4314,4314,1604,0,45,10,12,0.9400000000000004,45000
4315,4315,1604,0,45,10,12,0.9400000000000004,45000
4316,4316,1604,0,44,14,22,0.9400000000000004,45000
4317,4317,1605,0,40,17,18,0.7200000000000001,45000
4318,4318,1605,0,40,17,18,0.7200000000000001,45000
4319,4319,1606,1,28,16,25,0.68,45000
4320,4320,1606,1,28,16,25,0.68,45000
4321,4321,1607,0,43,20,22,0.8500000000000002,45000
4322,4322,1607,0,43,20,22,0.8500000000000002,45000
4323,4323,1608,0,36,12,23,0.8300000000000002,45000
4324,4324,1608,0,45,15,27,0.8300000000000002,45000
4325,4325,1608,0,33,12,18,0.8300000000000002,45000
4326,4326,1609,0,48,10,24,0.6900000000000001,45000
4327,4327,1609,0,37,15,20,0.6900000000000001,45000
4328,4328,1609,0,33,19,12,0.6900000000000001,45000
4329,4329,1610,0,42,17,17,0.9900000000000004,45000
4330,4330,1610,0,40,14,14,0.9900000000000004,45000
4331,4331,1610,0,45,10,22,0.9900000000000004,45000
4332,4332,1611,0,30,18,17,0.8300000000000002,45000
4333,4333,1611,0,39,18,26,0.8300000000000002,45000
4334,4334,1611,0,32,11,17,0.8300000000000002,45000
4335,4335,1612,0,32,19,18,0.7600000000000001,45000
4336,4336,1612,0,47,10,22,0.7600000000000001,45000
4337,4337,1612,0,40,12,19,0.7600000000000001,45000
4338,4338,1613,1,54,19,24,0.7400000000000001,45000
4339,4339,1614,0,27,16,22,0.8600000000000002,45000
4340,4340,1614,0,31,21,14,0.8600000000000002,45000
4341,4341,1614,0,31,21,14,0.8600000000000002,45000
4342,4342,1614,0,27,16,22,0.8600000000000002,45000
4343,4343,1615,0,35,13,26,0.68,45000
4344,4344,1615,0,35,13,26,0.68,45000
4345,4345,1616,0,52,15,22,0.9300000000000004,45000
4346,4346,1616,0,29,17,12,0.9300000000000004,45000
4347,4347,1616,0,29,17,12,0.9300000000000004,45000
4348,4348,1616,0,29,17,12,0.9300000000000004,45000
4349,4349,1617,1,26,18,23,0.8500000000000002,45000
4350,4350,1617,1,42,20,14,0.8500000000000002,45000
4351,4351,1617,1,32,20,14,0.8500000000000002,45000
4352,4352,1618,0,38,15,20,0.9000000000000002,45000
4353,4353,1618,0,25,13,25,0.9000000000000002,45000
4354,4354,1618,0,33,13,20,0.9000000000000002,45000
4355,4355,1618,0,25,13,25,0.9000000000000002,45000
4356,4356,1619,0,35,22,21,0.7300000000000001,45000
4357,4357,1619,0,47,11,12,0.7300000000000001,45000
4358,4358,1620,0,26,16,19,0.8600000000000002,45000
4359,4359,1620,0,26,16,19,0.8600000000000002,45000
4360,4360,1620,0,26,16,19,0.8600000000000002,45000
4361,4361,1620,0,42,18,12,0.8600000000000002,45000
4362,4362,1621,0,34,10,15,0.9200000000000004,45000
4363,4363,1621,0,34,10,15,0.9200000000000004,45000
4364,4364,1621,0,25,16,13,0.9200000000000004,45000
4365,4365,1621,0,25,16,13,0.9200000000000004,45000
4366,4366,1621,0,34,10,15,0.9200000000000004,45000
4367,4367,1621,0,34,10,15,0.9200000000000004,45000
4368,4368,1621,0,25,16,13,0.9200000000000004,45000
4369,4369,1621,0,34,10,15,0.9200000000000004,45000
4370,4370,1622,0,48,20,19,0.8600000000000002,45000
4371,4371,1622,0,35,13,20,0.8600000000000002,45000
4372,4372,1622,0,30,10,13,0.8600000000000002,45000
4373,4373,1623,0,49,13,19,1.0000000000000004,45000
4374,4374,1623,0,26,12,27,1.0000000000000004,45000
4375,4375,1623,0,26,12,27,1.0000000000000004,45000
4376,4376,1623,0,26,12,27,1.0000000000000004,45000
4377,4377,1624,1,39,17,24,0.65,45000
4378,4378,1624,1,26,19,21,0.65,45000
4379,4379,1625,1,51,18,15,0.6900000000000001,45000
4380,4380,1626,0,46,13,20,0.8000000000000002,45000
4381,4381,1626,0,46,13,20,0.8000000000000002,45000
4382,4382,1626,0,38,19,15,0.8000000000000002,45000
4383,4383,1627,0,52,10,17,0.7100000000000001,45000
4384,4384,1627,0,24,20,17,0.7100000000000001,45000
4385,4385,1627,0,52,10,17,0.7100000000000001,45000
4386,4386,1628,1,53,22,21,0.61,45000
4387,4387,1629,0,34,20,22,0.7300000000000001,45000
4388,4388,1629,0,34,20,22,0.7300000000000001,45000
4389,4389,1630,0,44,10,12,0.8600000000000002,45000
4390,4390,1630,0,42,12,14,0.8600000000000002,45000
4391,4391,1630,0,44,10,12,0.8600000000000002,45000
4392,4392,1630,0,44,10,12,0.8600000000000002,45000
4393,4393,1630,0,38,12,23,0.8600000000000002,45000
4394,4394,1631,0,38,17,15,1.0000000000000004,45000
4395,4395,1631,0,27,15,20,1.0000000000000004,45000
4396,4396,1631,0,36,22,17,1.0000000000000004,45000
4397,4397,1631,0,27,22,20,1.0000000000000004,45000
4398,4398,1632,1,50,14,27,0.7400000000000001,45000
4399,4399,1633,0,39,16,21,0.7700000000000001,45000
4400,4400,1633,0,31,12,12,0.7700000000000001,45000
4401,4401,1633,0,39,16,21,0.7700000000000001,45000
4402,4402,1634,0,38,13,14,0.7700000000000001,45000
4403,4403,1634,0,38,13,14,0.7700000000000001,45000
4404,4404,1634,0,50,13,17,0.7700000000000001,45000
4405,4405,1634,0,38,13,14,0.7700000000000001,45000
4406,4406,1635,1,54,21,20,0.7100000000000001,45000
4407,4407,1636,1,41,17,26,0.7800000000000001,45000
4408,4408,1637,0,41,11,12,0.9400000000000004,45000
4409,4409,1637,0,28,16,12,0.9400000000000004,45000
4410,4410,1637,0,38,13,12,0.9400000000000004,45000
4411,4411,1637,0,47,17,20,0.9400000000000004,45000
4412,4412,1638,0,25,18,21,0.7600000000000001,45000
4413,4413,1638,0,36,13,24,0.7600000000000001,45000
4414,4414,1638,0,38,12,12,0.7600000000000001,45000
4415,4415,1639,1,52,19,21,0.8300000000000002,45000
4416,4416,1640,0,29,14,21,0.6900000000000001,45000
4417,4417,1640,0,54,12,13,0.6900000000000001,45000
4418,4418,1640,0,47,16,12,0.6900000000000001,45000
4419,4419,1641,0,44,10,15,0.8400000000000002,45000
4420,4420,1641,0,43,20,15,0.8400000000000002,45000
4421,4421,1641,0,44,10,15,0.8400000000000002,45000
4422,4422,1641,0,33,12,14,0.8400000000000002,45000
4423,4423,1642,0,31,14,25,0.9700000000000004,45000
4424,4424,1642,0,54,12,25,0.9700000000000004,45000
4425,4425,1642,0,29,20,25,0.9700000000000004,45000
4426,4426,1643,0,50,11,14,0.9600000000000004,45000
4427,4427,1643,0,50,11,14,0.9600000000000004,45000
4428,4428,1643,0,46,20,25,0.9600000000000004,45000
4429,4429,1644,0,28,17,14,0.7700000000000001,45000
4430,4430,1644,0,47,17,15,0.7700000000000001,45000
4431,4431,1644,0,47,17,15,0.7700000000000001,45000
4432,4432,1645,0,42,14,25,0.8300000000000002,45000
4433,4433,1645,0,50,18,22,0.8300000000000002,45000
4434,4434,1646,0,54,15,19,0.9900000000000004,45000
4435,4435,1646,0,45,22,13,0.9900000000000004,45000
4436,4436,1646,0,47,12,21,0.9900000000000004,45000
4437,4437,1647,0,30,16,24,0.9000000000000002,45000
4438,4438,1647,0,39,11,25,0.9000000000000002,45000
4439,4439,1647,0,30,16,24,0.9000000000000002,45000
4440,4440,1648,0,35,16,25,0.9000000000000002,45000
4441,4441,1648,0,35,14,17,0.9000000000000002,45000
4442,4442,1648,0,38,13,26,0.9000000000000002,45000
4443,4443,1649,0,52,13,21,0.9800000000000004,45000
4444,4444,1649,0,52,13,21,0.9800000000000004,45000
4445,4445,1649,0,52,13,21,0.9800000000000004,45000
4446,4446,1650,0,53,15,25,0.8500000000000002,45000
4447,4447,1650,0,28,16,27,0.8500000000000002,45000
4448,4448,1651,1,35,15,22,0.6900000000000001,45000
4449,4449,1652,1,30,12,25,0.66,45000
4450,4450,1652,1,53,12,15,0.66,45000
4451,4451,1652,1,30,12,25,0.66,45000
4452,4452,1653,0,27,14,26,0.7100000000000001,45000
4453,4453,1653,0,29,20,12,0.7100000000000001,45000
4454,4454,1653,0,48,15,16,0.7100000000000001,45000
4455,4455,1654,0,39,14,17,0.68,45000
4456,4456,1654,0,27,16,26,0.68,45000
4457,4457,1655,0,26,16,15,0.6,45000
4458,4458,1655,0,26,16,15,0.6,45000
4459,4459,1655,0,42,15,17,0.6,45000
4460,4460,1656,0,49,17,24,0.9900000000000004,45000
4461,4461,1656,0,28,14,14,0.9900000000000004,45000
4462,4462,1657,0,34,22,14,0.7500000000000001,45000
4463,4463,1657,0,34,22,14,0.7500000000000001,45000
4464,4464,1657,0,53,15,13,0.7500000000000001,45000
4465,4465,1658,1,30,21,16,0.62,45000
4466,4466,1659,0,38,13,15,0.8900000000000002,45000
4467,4467,1659,0,52,19,13,0.8900000000000002,45000
4468,4468,1659,0,38,13,15,0.8900000000000002,45000
4469,4469,1660,1,43,20,18,0.9100000000000004,45000
4470,4470,1660,1,29,12,22,0.9100000000000004,45000
4471,4471,1660,1,29,12,22,0.9100000000000004,45000
4472,4472,1661,0,44,20,20,0.7700000000000001,45000
4473,4473,1661,0,28,17,23,0.7700000000000001,45000
4474,4474,1662,0,39,10,14,1.0000000000000004,45000
4475,4475,1662,0,25,21,15,1.0000000000000004,45000
4476,4476,1662,0,25,21,15,1.0000000000000004,45000
4477,4477,1662,0,25,21,15,1.0000000000000004,45000
4478,4478,1663,1,42,22,14,0.64,45000
4479,4479,1664,0,31,21,22,0.8700000000000002,45000
4480,4480,1664,0,31,21,22,0.8700000000000002,45000
4481,4481,1665,0,39,20,18,0.7600000000000001,45000
4482,4482,1665,0,39,20,18,0.7600000000000001,45000
4483,4483,1666,0,36,14,19,0.8100000000000002,45000
